 0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.942890293094024e-16  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  6.618317005546714e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 1.666666666666667e-02 -7.737035443760581e-07 -9.352919450727809e-06 -9.351493019040848e-06  5.637373858002892e-08  0.000000000000000e+00 -7.082642520441499e-07 -8.453410582208920e-06 -9.288182247940788e-06  7.671128765540658e-08  0.000000000000000e+00 -7.348961609625530e-07 -9.631384298189913e-06 -8.839114892700240e-06  4.060241681758114e-08  0.000000000000000e+00
 3.333333333333333e-02 -3.147948585457446e-06 -3.678533222056281e-05 -3.677941335182133e-05  2.681478853822084e-07  0.000000000000000e+00 -2.881178871456805e-06 -3.324201982844721e-05 -3.653344972259515e-05  3.173636940745350e-07  0.000000000000000e+00 -2.989978116948365e-06 -3.788718669982434e-05 -3.476319686848001e-05  2.080595632308890e-07  0.000000000000000e+00
 5.000000000000000e-02 -7.206261705505897e-06 -8.136896800031712e-05 -8.135500967507495e-05  6.360901081137182e-07  0.000000000000000e+00 -6.593954709591381e-06 -7.351689882750638e-05 -8.082474855472185e-05  7.387632870448080e-07  0.000000000000000e+00 -6.844358469523858e-06 -8.383194032800592e-05 -7.689129705272350e-05  5.050072974521758e-07  0.000000000000000e+00
 6.666666666666667e-02 -1.303759220335052e-05 -1.421903182574659e-04 -1.421642662738296e-04  1.175469333550283e-06  0.000000000000000e+00 -1.192676403269312e-05 -1.284518386545103e-04 -1.412778369511217e-04  1.359041054957433e-06  0.000000000000000e+00 -1.238214540741443e-05 -1.465598115237745e-04 -1.343543534601220e-04  9.443924691571182e-07  0.000000000000000e+00
 8.333333333333333e-02 -2.073674839928518e-05 -2.183504071415418e-04 -2.183078172791723e-04  1.903198369193615e-06  0.000000000000000e+00 -1.896614688618814e-05 -1.972594555439099e-04 -2.170388167115379e-04  2.197589039035219e-06  0.000000000000000e+00 -1.969283265513037e-05 -2.251946910212729e-04 -2.062951254309976e-04  1.539528794600176e-06  0.000000000000000e+00
 1.000000000000000e-01 -3.040487234578343e-05 -3.089646110844904e-04 -3.089008177363517e-04  2.837619304058014e-06  0.000000000000000e+00 -2.780669644552518e-05 -2.792083221391378e-04 -3.072878351488839e-04  3.274919873827442e-06  0.000000000000000e+00 -2.887172810704143e-05 -3.188904000511611e-04 -2.918680936471810e-04  2.304935969629773e-06  0.000000000000000e+00
 1.166666666666667e-01 -4.214995523162514e-05 -4.131624913056298e-04 -4.130727664637748e-04  3.998470757798911e-06  0.000000000000000e+00 -3.855300683074060e-05 -3.736400750800895e-04 -4.112434366844928e-04  4.612470689557835e-06  0.000000000000000e+00 -4.002042844944735e-05 -4.268310624625793e-04 -3.902393231393561e-04  3.256575585364185e-06  0.000000000000000e+00
 1.333333333333333e-01 -5.608739609393480e-05 -5.300876013379918e-04 -5.299672736234565e-04  5.406928696646829e-06  0.000000000000000e+00 -5.132187634219717e-05 -4.799857848811553e-04 -5.281679671897341e-04  6.232368879838246e-06  0.000000000000000e+00 -5.324734330989416e-05 -5.482316176295202e-04 -5.005862821020890e-04  4.411987506114379e-06  0.000000000000000e+00
 1.500000000000000e-01 -7.234060665781659e-05 -6.588972365808021e-04 -6.587417641143734e-04  7.085723732203064e-06  0.000000000000000e+00 -6.624476634102365e-05 -5.977811080328660e-04 -6.573743036359658e-04  8.157178971845980e-06  0.000000000000000e+00 -6.866827100110526e-05 -6.823384229367249e-04 -6.220976106234843e-04  5.790346356185361e-06  0.000000000000000e+00
 1.666666666666667e-01 -9.104166462529407e-05 -7.987621036350812e-04 -7.985671066177424e-04  9.059272361597315e-06  0.000000000000000e+00 -8.347052087167347e-05 -7.266798903139138e-04 -7.982340138682348e-04  1.040965113424663e-05  0.000000000000000e+00 -8.640702883607517e-05 -8.284299099561437e-04 -7.539728308872951e-04  7.412546628948746e-06  0.000000000000000e+00
 1.833333333333333e-01 -1.123320175628892e-04 -9.488658891433216e-04 -9.486271592511475e-04  1.135378908322104e-05  0.000000000000000e+00 -1.031683544398592e-04 -8.664659703624816e-04 -9.501868618379539e-04  1.301249250647285e-05  0.000000000000000e+00 -1.065961412565382e-04 -9.858172617792371e-04 -8.954219896841892e-04  9.301284286819533e-06  0.000000000000000e+00
 2.000000000000000e-01 -1.363632385280051e-04 -1.108404716107625e-03 -1.108118216462423e-03  1.399742021830630e-05  0.000000000000000e+00 -1.255311149567298e-04 -1.017062958577952e-03 -1.112751376384558e-03  1.598818258095880e-05  0.000000000000000e+00 -1.293775891416261e-04 -1.153845089270314e-03 -1.045665218166764e-03  1.148118422952815e-05  0.000000000000000e+00
 2.166666666666667e-01 -1.632978339771475e-04 -1.276586477991587e-03 -1.276248341875480e-03  1.702036708164933e-05  0.000000000000000e+00 -1.507788255950791e-04 -1.178541752266615e-03 -1.285536009046490e-03  1.935885321845132e-05  0.000000000000000e+00 -1.549036246907710e-04 -1.331892071532489e-03 -1.203932203236363e-03  1.397895098591284e-05  0.000000000000000e+00
 2.333333333333333e-01 -1.933101026037748e-04 -1.452630033901836e-03 -1.452236569686322e-03  2.045502549305467e-05  0.000000000000000e+00 -1.791625030231267e-04 -1.351125506244472e-03 -1.468250229215068e-03  2.314625248076019e-05  0.000000000000000e+00 -1.833376543826197e-04 -1.519371512570478e-03 -1.369461547760770e-03  1.682353854520757e-05  0.000000000000000e+00
 2.500000000000000e-01 -2.265870432440822e-04 -1.635764260924488e-03 -1.635311954529317e-03  2.433611334833052e-05  0.000000000000000e+00 -2.109682400405818e-04 -1.535191720229478e-03 -1.660714752420384e-03  2.737180936893124e-05  0.000000000000000e+00 -2.148551925269439e-04 -1.715731753296451e-03 -1.541500004308555e-03  2.004631967703063e-05  0.000000000000000e+00
 2.666666666666667e-01 -2.633293070497811e-04 -1.825226920629447e-03 -1.824712444305987e-03  2.870081824378479e-05  0.000000000000000e+00 -2.465215278762943e-04 -1.731271040224858e-03 -1.862869977186404e-03  3.205681362573876e-05  0.000000000000000e+00 -2.496448846486792e-04 -1.920456340170268e-03 -1.719301561960318e-03  2.368125901562601e-05  0.000000000000000e+00
