 0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  5.801270189221935e-02  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  5.801270189222767e-02  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  5.801270189221935e-02  0.000000000000000e+00
 1.666666666666667e-02  5.676586384554899e-05  1.092668597227472e-03  1.092668746961809e-03  5.898540372232548e-02  0.000000000000000e+00  5.486490556679996e-05  1.020709898819101e-03  1.092668756687752e-03  5.898551587749140e-02  0.000000000000000e+00  5.296393603466263e-05  9.512018478594934e-04  1.092668808522976e-03  5.898562814252764e-02  0.000000000000000e+00
 3.333333333333333e-02  2.309417015432147e-04  4.297526310849499e-03  4.297526907785806e-03  5.996942863745312e-02  0.000000000000000e+00  2.232121988683837e-04  4.014636567588509e-03  4.297526945140810e-03  5.996989229475203e-02  0.000000000000000e+00  2.154825598564895e-04  3.741374928626717e-03  4.297527149548675e-03  5.997035610189047e-02  0.000000000000000e+00
 5.000000000000000e-02  5.285915828841929e-04  9.506239909866399e-03  9.506241248917992e-03  6.096423263897739e-02  0.000000000000000e+00  5.109163229276171e-04  8.880963399015172e-03  9.506241330312566e-03  6.096531078515392e-02  0.000000000000000e+00  4.932403985748804e-04  8.276945145005449e-03  9.506241783740986e-03  6.096638911839032e-02  0.000000000000000e+00
 6.666666666666667e-02  9.561263950915258e-04  1.661232801378119e-02  1.661233038708084e-02  6.196918799093418e-02  0.000000000000000e+00  9.241977175843676e-04  1.552085735391171e-02  1.661233052695319e-02  6.197116850279922e-02  0.000000000000000e+00  8.922669272273010e-04  1.446643729402419e-02  1.661233132254720e-02  6.197314926825610e-02  0.000000000000000e+00
 8.333333333333333e-02  1.520327695058688e-03  2.551116109487507e-02  2.551116478922310e-02  6.298357470244920e-02  0.000000000000000e+00  1.469647631769875e-03  2.383746828327388e-02  2.551116499952558e-02  6.298677160968798e-02  0.000000000000000e+00  1.418962307870816e-03  2.222047394356136e-02  2.551116622799015e-02  6.298996892440391e-02  0.000000000000000e+00
 1.000000000000000e-01  2.228373501484110e-03  3.609996147878245e-02  3.609996677263069e-02  6.400657122302107e-02  0.000000000000000e+00  2.154255028256002e-03  3.373592792187775e-02  3.609996706202614e-02  6.401132593884133e-02  0.000000000000000e+00  2.080125371998099e-03  3.145177376351731e-02  3.609996881270953e-02  6.401608138398349e-02  0.000000000000000e+00
 1.166666666666667e-01  3.087866208117931e-03  4.827780334403288e-02  4.827781050486698e-02  6.503724424600249e-02  0.000000000000000e+00  2.985435780297290e-03  4.512334851287398e-02  4.827781087766939e-02  6.504392674497336e-02  0.000000000000000e+00  2.882984064252023e-03  4.207514924262359e-02  4.827781323998784e-02  6.505061056836309e-02  0.000000000000000e+00
 1.333333333333333e-01  4.106862818267401e-03  6.194561272127089e-02  6.194562200382801e-02  6.607453753672946e-02  0.000000000000000e+00  3.971064380372671e-03  5.790882101772634e-02  6.194562245840147e-02  6.608354745451947e-02  0.000000000000000e+00  3.835228588117225e-03  5.400750371188984e-02  6.194562552375589e-02  6.609255969958863e-02  0.000000000000000e+00
 1.500000000000000e-01  5.293907721857114e-03  7.700616749234920e-02  7.700617913772563e-02  6.711725969239593e-02  0.000000000000000e+00  5.119508404321231e-03  7.200341286001757e-02  7.700617966422127e-02  6.712902731882721e-02  0.000000000000000e+00  4.945047519457044e-03  6.716782758487765e-02  7.700618352857240e-02  6.714079885221495e-02  0.000000000000000e+00
 1.666666666666667e-01  6.658068259842757e-03  9.336409738965853e-02  9.336411162520047e-02  6.816407073460862e-02  0.000000000000000e+00  6.439665999811098e-03  8.732016514502411e-02  9.336411220230202e-02  6.817905786577527e-02  0.000000000000000e+00  6.221167181714778e-03  8.147719371239225e-02  9.336411696983175e-02  6.819405126989168e-02  0.000000000000000e+00
 1.833333333333333e-01  8.208973347088852e-03  1.109258839960398e-01  1.109259010352648e-01  6.921346742636321e-02  0.000000000000000e+00  7.941006696568579e-03  1.037740892894255e-01  1.109259016259273e-01  6.923216803604668e-02  0.000000000000000e+00  7.672894607430341e-03  9.685875173499041e-02  1.109259074135333e-01  6.925087832727887e-02  0.000000000000000e+00
 2.000000000000000e-01  9.956855454150121e-03  1.295998607443958e-01  1.295998807874372e-01  7.026376719647980e-02  0.000000000000000e+00  9.633615867440897e-03  1.212821629869298e-01  1.295998813332734e-01  7.028670788079630e-02  0.000000000000000e+00  9.310164445020133e-03  1.132377213003863e-01  1.295998882765623e-01  7.030966300688460e-02  0.000000000000000e+00
 2.166666666666667e-01  1.191259628118222e-02  1.492962129183576e-01  1.492962361518136e-01  7.131309054594041e-02  0.000000000000000e+00  1.152824320451711e-02  1.397633254258021e-01  1.492962365660863e-01  7.134083068761515e-02  0.000000000000000e+00  1.114359020748299e-02  1.305413839930428e-01  1.492962448266398e-01  7.136859175084609e-02  0.000000000000000e+00
 2.333333333333333e-01  1.408777649386336e-02  1.699269776517611e-01  1.699270042491519e-01  7.235934180090126e-02  0.000000000000000e+00  1.363635561356833e-02  1.591384716631238e-01  1.699270044083236e-01  7.239247339164571e-02  0.000000000000000e+00  1.318452030141715e-02  1.486990738026069e-01  1.699270141823723e-01  7.242563453596386e-02  0.000000000000000e+00
 2.500000000000000e-01  1.649472993225008e-02  1.914060439291927e-01  1.914060740511167e-01  7.340018806827586e-02  0.000000000000000e+00  1.597019497340238e-02  1.793304460478605e-01  1.914060737848450e-01  7.343933511864524e-02  0.000000000000000e+00  1.544509932079362e-02  1.676421659298069e-01  1.914060853131843e-01  7.347852300955028e-02  0.000000000000000e+00
 2.666666666666667e-01  1.914660274939230e-02  2.136491525858719e-01  2.136491863799927e-01  7.443303624078379e-02  0.000000000000000e+00  1.854284125480930e-02  2.002640345702696e-01  2.136491854602444e-01  7.447885369702047e-02  0.000000000000000e+00  1.793833514056187e-02  1.873040637027587e-01  2.136491990397645e-01  7.452472651333907e-02  0.000000000000000e+00
 2.833333333333333e-01  2.205741798791059e-02  2.365738963078695e-01  2.365739339092152e-01  7.545500789032852e-02  0.000000000000000e+00  2.136828154708406e-02  2.218659559985733e-01  2.365739320379319e-01  7.550817996675985e-02  0.000000000000000e+00  2.067817240075026e-02  2.076201833390456e-01  2.365739480343823e-01  7.556142581168653e-02  0.000000000000000e+00
 3.000000000000000e-01  2.524214616034042e-02  2.600997196323828e-01  2.600997611636295e-01  7.646291188143305e-02  0.000000000000000e+00  2.446148559916549e-02  2.440648516448620e-01  2.600997579595761e-01  7.652414970531567e-02  0.000000000000000e+00  2.367957303289913e-02  2.285279362532214e-01  2.600997768203557e-01  7.658548433237758e-02  0.000000000000000e+00
 3.166666666666667e-01  2.871678246364122e-02  2.841479189481421e-01  2.841479645191732e-01  7.745321453156814e-02  0.000000000000000e+00  2.783848854776634e-02  2.667912735805590e-01  2.841479595050134e-01  7.752325298455970e-02  0.000000000000000e+00  2.695860454707349e-02  2.499667085611979e-01  2.841479817723875e-01  7.759341672058127e-02  0.000000000000000e+00
 3.333333333333333e-01  3.249843133048632e-02  3.086416424954182e-01  3.086416922035790e-01  7.842200714252121e-02  0.000000000000000e+00  3.151648157705197e-02  2.899776710971052e-01  3.086416847927390e-01  7.850160076992577e-02  0.000000000000000e+00  3.053253687063054e-02  2.718778373848692e-01  3.086417111168773e-01  7.858135450362176e-02  0.000000000000000e+00
 3.500000000000000e-01  3.660539910101243e-02  3.335058903664584e-01  3.335059442964401e-01  7.936497072907671e-02  0.000000000000000e+00  3.551391133402174e-02  3.135583751793999e-01  3.335059337810772e-01  7.945488857403828e-02  0.000000000000000e+00  3.441994860829153e-02  2.942045834989456e-01  3.335059649322198e-01  7.954500866385338e-02  0.000000000000000e+00
 3.666666666666666e-01  4.105729568962503e-02  3.586675145057848e-01  3.586675727297799e-01  8.027733777818041e-02  0.000000000000000e+00  3.985058901132280e-02  3.374695807275139e-01  3.586675582701186e-01  8.037835698419422e-02  0.000000000000000e+00  3.864084367807688e-02  3.168920997930473e-01  3.586675951490126e-01  8.047962892459523e-02  0.000000000000000e+00
 3.833333333333334e-01  4.587514622304695e-02  3.840552187098600e-01  3.840552812880919e-01  8.115385088614373e-02  0.000000000000000e+00  4.454781010531104e-02  3.616493262258024e-01  3.840552619044981e-01  8.126674889821868e-02  0.000000000000000e+00  4.321677936880081e-02  3.398873949448690e-01  3.840553055504413e-01  8.137995956946445e-02  0.000000000000000e+00
 4.000000000000000e-01  5.108151373985927e-02  4.095995586286940e-01  4.095996256090063e-01  8.198871814717019e-02  0.000000000000000e+00  4.962848596223460e-02  3.860374705172327e-01  4.095996001770652e-01  8.211426332932883e-02  0.000000000000000e+00  4.817100696085443e-02  3.631392916120610e-01  4.095996517724588e-01  8.224019164194332e-02  0.000000000000000e+00
