 0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 1.666666666666667e-02  7.061636662684831e-05  1.092668450259338e-03  1.092668746806007e-03  0.000000000000000e+00  0.000000000000000e+00  7.061636678404666e-05  1.092668244881360e-03  1.092668756533682e-03  0.000000000000000e+00  0.000000000000000e+00  7.061637009348827e-05  1.092668076246979e-03  1.092668808369797e-03  0.000000000000000e+00  0.000000000000000e+00
 3.333333333333333e-02  2.872733029419402e-04  4.297525743297740e-03  4.297526907178034e-03  0.000000000000000e+00  0.000000000000000e+00  2.872733036470462e-04  4.297524931734771e-03  4.297526944534843e-03  0.000000000000000e+00  0.000000000000000e+00  2.872733173744311e-04  4.297524268752830e-03  4.297527148944339e-03  0.000000000000000e+00  0.000000000000000e+00
 5.000000000000000e-02  6.574611225559734e-04  9.506238677700209e-03  9.506241247576033e-03  0.000000000000000e+00  0.000000000000000e+00  6.574611242190836e-04  9.506236874927573e-03  9.506241328972154e-03  0.000000000000000e+00  0.000000000000000e+00  6.574611560690842e-04  9.506235408973782e-03  9.506241782402636e-03  0.000000000000000e+00  0.000000000000000e+00
 6.666666666666667e-02  1.189058700776474e-03  1.661232590090353e-02  1.661233038473747e-02  0.000000000000000e+00  0.000000000000000e+00  1.189058703747120e-03  1.661232273686199e-02  1.661233052461079e-02  0.000000000000000e+00  0.000000000000000e+00  1.189058762041418e-03  1.661232017691902e-02  1.661233132020679e-02  0.000000000000000e+00  0.000000000000000e+00
 8.333333333333333e-02  1.890356081962727e-03  2.551115790914036e-02  2.551116478562549e-02  0.000000000000000e+00  0.000000000000000e+00  1.890356086450782e-03  2.551115302787614e-02  2.551116499592840e-02  0.000000000000000e+00  0.000000000000000e+00  1.890356180168123e-03  2.551114910097091e-02  2.551116622439448e-02  0.000000000000000e+00  0.000000000000000e+00
 1.000000000000000e-01  2.770078580084744e-03  3.609995704783190e-02  3.609996676754055e-02  0.000000000000000e+00  0.000000000000000e+00  2.770078586072392e-03  3.609995010604394e-02  3.609996705693590e-02  0.000000000000000e+00  0.000000000000000e+00  2.770078724947720e-03  3.609994455789531e-02  3.609996880761996e-02  0.000000000000000e+00  0.000000000000000e+00
 1.166666666666667e-01  3.837412483948229e-03  4.827779751182638e-02  4.827781049806014e-02  0.000000000000000e+00  0.000000000000000e+00  3.837412491072588e-03  4.827778817683211e-02  4.827781087086198e-02  0.000000000000000e+00  0.000000000000000e+00  3.837412685759141e-03  4.827778077285121e-02  4.827781323318002e-02  0.000000000000000e+00  0.000000000000000e+00
 1.333333333333333e-01  5.102032487881381e-03  6.194560534568917e-02  6.194562199509442e-02  0.000000000000000e+00  0.000000000000000e+00  5.102032495249501e-03  6.194559329257939e-02  6.194562244966680e-02  0.000000000000000e+00  0.000000000000000e+00  5.102032757560892e-03  6.194558381936604e-02  6.194562551501944e-02  0.000000000000000e+00  0.000000000000000e+00
 1.500000000000000e-01  6.574130978837672e-03  7.700615844380140e-02  7.700617912686905e-02  0.000000000000000e+00  0.000000000000000e+00  6.574130984754522e-03  7.700614335177633e-02  7.700617965336291e-02  0.000000000000000e+00  0.000000000000000e+00  6.574131328002440e-03  7.700613161932417e-02  7.700618351771064e-02  0.000000000000000e+00  0.000000000000000e+00
 1.666666666666667e-01  8.264449322060601e-03  9.336408655052233e-02  9.336411161203827e-02  0.000000000000000e+00  0.000000000000000e+00  8.264449323630355e-03  9.336406809813946e-02  9.336411218913697e-02  0.000000000000000e+00  0.000000000000000e+00  8.264449763107069e-03  9.336405394320986e-02  9.336411695666158e-02  0.000000000000000e+00  0.000000000000000e+00
 1.833333333333333e-01  1.018431129965987e-02  1.109258712600577e-01  1.109259010196262e-01  0.000000000000000e+00  0.000000000000000e+00  1.018431129220678e-02  1.109258491194950e-01  1.109259016102857e-01  0.000000000000000e+00  0.000000000000000e+00  1.018431184583188e-02  1.109258324099008e-01  1.109259073978853e-01  0.000000000000000e+00  0.000000000000000e+00
 2.000000000000000e-01  1.234565886978067e-02  1.295998460167710e-01  1.295998807691653e-01  0.000000000000000e+00  0.000000000000000e+00  1.234565884606645e-02  1.295998198465065e-01  1.295998813149985e-01  0.000000000000000e+00  0.000000000000000e+00  1.234565953525735e-02  1.295998004868939e-01  1.295998882582796e-01  0.000000000000000e+00  0.000000000000000e+00
 2.166666666666667e-01  1.476109042879348e-02  1.492961961152466e-01  1.492962361307649e-01  0.000000000000000e+00  0.000000000000000e+00  1.476109037796008e-02  1.492961655512974e-01  1.492962365450337e-01  0.000000000000000e+00  0.000000000000000e+00  1.476109122879080e-02  1.492961434905966e-01  1.492962448055778e-01  0.000000000000000e+00  0.000000000000000e+00
 2.333333333333333e-01  1.744390177496189e-02  1.699269587001146e-01  1.699270042251948e-01  0.000000000000000e+00  0.000000000000000e+00  1.744390168114666e-02  1.699269233460446e-01  1.699270043843614e-01  0.000000000000000e+00  0.000000000000000e+00  1.744390272581829e-02  1.699268985862056e-01  1.699270141583991e-01  0.000000000000000e+00  0.000000000000000e+00
 2.500000000000000e-01  2.040812998973873e-02  1.914060227658099e-01  1.914060740241318e-01  0.000000000000000e+00  0.000000000000000e+00  2.040812983031031e-02  1.914059821816301e-01  1.914060737578535e-01  0.000000000000000e+00  0.000000000000000e+00  2.040813110902542e-02  1.914059547876958e-01  1.914060852861798e-01  0.000000000000000e+00  0.000000000000000e+00
 2.666666666666667e-01  2.366860047226076e-02  2.136491291572782e-01  2.136491863498725e-01  0.000000000000000e+00  0.000000000000000e+00  2.366860021563586e-02  2.136490828464536e-01  2.136491854301156e-01  0.000000000000000e+00  0.000000000000000e+00  2.366860177890313e-02  2.136490529584815e-01  2.136491990096208e-01  0.000000000000000e+00  0.000000000000000e+00
 2.833333333333333e-01  2.724097738399982e-02  2.365738705699623e-01  2.365739338758642e-01  0.000000000000000e+00  0.000000000000000e+00  2.724097698699999e-02  2.365738179655207e-01  2.365739320045698e-01  0.000000000000000e+00  0.000000000000000e+00  2.724097889841749e-02  2.365737858116992e-01  2.365739480010038e-01  0.000000000000000e+00  0.000000000000000e+00
 3.000000000000000e-01  3.114181778415366e-02  2.600996915503136e-01  2.600997611269631e-01  0.000000000000000e+00  0.000000000000000e+00  3.114181718877014e-02  2.600996319999255e-01  2.600997579228954e-01  0.000000000000000e+00  0.000000000000000e+00  3.114181952836273e-02  2.600995979098950e-01  2.600997767836587e-01  0.000000000000000e+00  0.000000000000000e+00
 3.166666666666667e-01  3.538862976194686e-02  2.841478884952409e-01  2.841479644791178e-01  0.000000000000000e+00  0.000000000000000e+00  3.538862889163945e-02  2.841478212468498e-01  2.841479594649403e-01  0.000000000000000e+00  0.000000000000000e+00  3.538863175975935e-02  2.841477856655844e-01  2.841479817322991e-01  0.000000000000000e+00  0.000000000000000e+00
 3.333333333333333e-01  3.999993490111935e-02  3.086416096529275e-01  3.086416921600712e-01  0.000000000000000e+00  0.000000000000000e+00  3.999993365653534e-02  3.086415338402007e-01  3.086416847492105e-01  0.000000000000000e+00  0.000000000000000e+00  3.999993717827360e-02  3.086414973416611e-01  3.086417110733348e-01  0.000000000000000e+00  0.000000000000000e+00
 3.500000000000000e-01  4.499533544303215e-02  3.335058551227809e-01  3.335059442494278e-01  0.000000000000000e+00  0.000000000000000e+00  4.499533369722412e-02  3.335057697519971e-01  3.335059337340409e-01  0.000000000000000e+00  0.000000000000000e+00  4.499533802741866e-02  3.335057330521422e-01  3.335059648851695e-01  0.000000000000000e+00  0.000000000000000e+00
 3.666666666666666e-01  5.039558655009739e-02  3.586674768562192e-01  3.586675726792218e-01  0.000000000000000e+00  0.000000000000000e+00  5.039558414313793e-02  3.586673807946092e-01  3.586675582195321e-01  0.000000000000000e+00  0.000000000000000e+00  5.039558947181048e-02  3.586673447625960e-01  3.586675950984118e-01  0.000000000000000e+00  0.000000000000000e+00
 3.833333333333334e-01  5.622267410922151e-02  3.840551786566882e-01  3.840552812339548e-01  0.000000000000000e+00  0.000000000000000e+00  5.622267084255941e-02  3.840550706239376e-01  3.840552618503295e-01  0.000000000000000e+00  0.000000000000000e+00  5.622267740084416e-02  3.840550362908431e-01  3.840553054962581e-01  0.000000000000000e+00  0.000000000000000e+00
 4.000000000000000e-01  6.249989855867747e-02  4.095995161805788e-01  4.095996255512674e-01  0.000000000000000e+00  0.000000000000000e+00  6.249989418904656e-02  4.095993947435919e-01  4.095996001192918e-01  0.000000000000000e+00  0.000000000000000e+00  6.249990225549033e-02  4.095993633077293e-01  4.095996517146732e-01  0.000000000000000e+00  0.000000000000000e+00
 4.166666666666667e-01  6.925196526810105e-02  4.352328969372969e-01  4.352330131223940e-01  0.000000000000000e+00  0.000000000000000e+00  6.925195950135964e-02  4.352327605101189e-01  4.352329803720842e-01  0.000000000000000e+00  0.000000000000000e+00  6.925196940825046e-02  4.352327333376521e-01  4.352330412425666e-01  0.000000000000000e+00  0.000000000000000e+00
 4.333333333333333e-01  7.650508205475318e-02  4.608895802896263e-01  4.608897032926696e-01  0.000000000000000e+00  0.000000000000000e+00  7.650507453971324e-02  4.608894271392828e-01  4.608896618126871e-01  0.000000000000000e+00  0.000000000000000e+00  7.650508667936930e-02  4.608894057607160e-01  4.608897334232152e-01  0.000000000000000e+00  0.000000000000000e+00
 4.500000000000000e-01  8.428706447695412e-02  4.865056774548743e-01  4.865058072624783e-01  0.000000000000000e+00  0.000000000000000e+00  8.428705479955495e-02  4.865055057133811e-01  4.865057555097945e-01  0.000000000000000e+00  0.000000000000000e+00  8.428706963049799e-02  4.865054918130572e-01  4.865058394538875e-01  0.000000000000000e+00  0.000000000000000e+00
 4.666666666666667e-01  9.262744961093362e-02  5.120191515049617e-01  5.120192880876593e-01  0.000000000000000e+00  0.000000000000000e+00  9.262743728897188e-02  5.120189591895389e-01  5.120192244040375e-01  0.000000000000000e+00  0.000000000000000e+00  9.262745534119156e-02  5.120189545885875e-01  5.120193223867311e-01  0.000000000000000e+00  0.000000000000000e+00
 4.833333333333333e-01  1.015576190891279e-01  5.373698173672733e-01  5.373699606799883e-01  0.000000000000000e+00  0.000000000000000e+00  1.015576035680606e-01  5.373696024088892e-01  5.373698833159321e-01  0.000000000000000e+00  0.000000000000000e+00  1.015576254474983e-01  5.373696090403979e-01  5.373699971292472e-01  0.000000000000000e+00  0.000000000000000e+00
 5.000000000000000e-01  1.111109322589956e-01  5.624993418279930e-01  5.624994918097544e-01  0.000000000000000e+00  0.000000000000000e+00  1.111109129090764e-01  5.624991021064978e-01  5.624993989544113e-01  0.000000000000000e+00  0.000000000000000e+00  1.111109393004188e-01  5.624991219833180e-01  5.624995304455215e-01  0.000000000000000e+00  0.000000000000000e+00
 5.166666666666667e-01  1.213228704102309e-01  5.873512435298389e-01  5.873514001046843e-01  0.000000000000000e+00  0.000000000000000e+00  1.213228465259543e-01  5.873509769218548e-01  5.873512899257682e-01  0.000000000000000e+00  0.000000000000000e+00  1.213228781933878e-01  5.873510120953747e-01  5.873514409565292e-01  0.000000000000000e+00  0.000000000000000e+00
 5.333333333333333e-01  1.322311931206810e-01  6.118708929747717e-01  6.118710560526662e-01  0.000000000000000e+00  0.000000000000000e+00  1.322311639220501e-01  6.118705974097157e-01  6.118709267427942e-01  0.000000000000000e+00  0.000000000000000e+00  1.322312017076989e-01  6.118706499206238e-01  6.118710991416682e-01  0.000000000000000e+00  0.000000000000000e+00
 5.500000000000000e-01  1.438761078793381e-01  6.360055125261069e-01  6.360056820026604e-01  0.000000000000000e+00  0.000000000000000e+00  1.438760725170403e-01  6.360051860510119e-01  6.360055318338552e-01  0.000000000000000e+00  0.000000000000000e+00  1.438761173355998e-01  6.360052578716330e-01  6.360057273396041e-01  0.000000000000000e+00  0.000000000000000e+00
 5.666666666666667e-01  1.563004542754728e-01  6.597041764078341e-01  6.597043521661219e-01  0.000000000000000e+00  0.000000000000000e+00  1.563004118393996e-01  6.597038172635206e-01  6.597041795516132e-01  0.000000000000000e+00  0.000000000000000e+00  1.563004646695933e-01  6.597039102314656e-01  6.597043997487966e-01  0.000000000000000e+00  0.000000000000000e+00
 5.833333333333334e-01  1.695499041790426e-01  6.829178107079307e-01  6.829179926185240e-01  0.000000000000000e+00  0.000000000000000e+00  1.695498537115078e-01  6.829174174119303e-01  6.829177961810616e-01  0.000000000000000e+00  0.000000000000000e+00  1.695499155821256e-01  6.829175331574359e-01  6.829180424290667e-01  0.000000000000000e+00  0.000000000000000e+00
 6.000000000000000e-01  1.836731794980261e-01  7.055991933815897e-01  7.055993813017816e-01  0.000000000000000e+00  0.000000000000000e+00  1.836731200122595e-01  7.055987648168952e-01  7.055991599465048e-01  0.000000000000000e+00  0.000000000000000e+00  1.836731919829630e-01  7.055989046880087e-01  7.055994333047350e-01  0.000000000000000e+00  0.000000000000000e+00
 6.166666666666667e-01  1.987222892747980e-01  7.277029542494100e-01  7.277031480248701e-01  0.000000000000000e+00  0.000000000000000e+00  1.987222197793865e-01  7.277024897626146e-01  7.277029010170779e-01  0.000000000000000e+00  0.000000000000000e+00  1.987223029147914e-01  7.277026547405970e-01  7.277032021625429e-01  0.000000000000000e+00  0.000000000000000e+00
 6.333333333333333e-01  2.147527880829164e-01  7.491855750011498e-01  7.491857744664874e-01  0.000000000000000e+00  0.000000000000000e+00  2.147527076132285e-01  7.491850745024408e-01  7.491855015103626e-01  0.000000000000000e+00  0.000000000000000e+00  2.147528029508709e-01  7.491852651201910e-01  7.491858306562942e-01  0.000000000000000e+00  0.000000000000000e+00
 6.500000000000000e-01  2.318240579120523e-01  7.700053892013304e-01  7.700055941775379e-01  0.000000000000000e+00  0.000000000000000e+00  2.318239655684910e-01  7.700048532619618e-01  7.700052954936357e-01  0.000000000000000e+00  0.000000000000000e+00  2.318240740781846e-01  7.700050695219605e-01  7.700056523063749e-01  0.000000000000000e+00  0.000000000000000e+00
 6.666666666666666e-01  2.499996159796962e-01  7.901225822860342e-01  7.901227925823866e-01  0.000000000000000e+00  0.000000000000000e+00  2.499995109741486e-01  7.901220122389546e-01  7.901224689822350e-01  0.000000000000000e+00  0.000000000000000e+00  2.499996335083515e-01  7.901222535339102e-01  7.901228525024653e-01  0.000000000000000e+00  0.000000000000000e+00
 6.833333333333333e-01  2.693474511986733e-01  8.094991915632131e-01  8.094994069804349e-01  0.000000000000000e+00  0.000000000000000e+00  2.693473329082022e-01  8.094985895995647e-01  8.094990599345142e-01  0.000000000000000e+00  0.000000000000000e+00  2.693474701455995e-01  8.094988546427684e-01  8.094994685047407e-01  0.000000000000000e+00  0.000000000000000e+00
 7.000000000000000e-01  2.899403923492375e-01  8.280991062216455e-01  8.280993265489887e-01  0.000000000000000e+00  0.000000000000000e+00  2.899402603782139e-01  8.280984754699863e-01  8.280989582428063e-01  0.000000000000000e+00  0.000000000000000e+00  2.899404127576314e-01  8.280987622418532e-01  8.280993894459198e-01  0.000000000000000e+00  0.000000000000000e+00
 7.166666666666667e-01  3.118565113771131e-01  8.458880673285191e-01  8.458882923434707e-01  0.000000000000000e+00  0.000000000000000e+00  3.118563656259283e-01  8.458874119228892e-01  8.458879057197947e-01  0.000000000000000e+00  0.000000000000000e+00  3.118565332728690e-01  8.458877176237787e-01  8.458883563280424e-01  0.000000000000000e+00  0.000000000000000e+00
 7.333333333333333e-01  3.351795656514742e-01  8.628336678224658e-01  8.628338972977435e-01  0.000000000000000e+00  0.000000000000000e+00  3.351794063912182e-01  8.628329929577091e-01  8.628334960796149e-01  0.000000000000000e+00  0.000000000000000e+00  3.351795890358947e-01  8.628333139925337e-01  8.628339620277905e-01  0.000000000000000e+00  0.000000000000000e+00
 7.500000000000000e-01  3.599994834938971e-01  8.789053525181949e-01  8.789055862247814e-01  0.000000000000000e+00  0.000000000000000e+00  3.599993114445035e-01  8.789046644738621e-01  8.789051749129869e-01  0.000000000000000e+00  0.000000000000000e+00  3.599995083362428e-01  8.789049964647107e-01  8.789056512949092e-01  0.000000000000000e+00  0.000000000000000e+00
