 1.666666666666667e-01  0.000000000000000e+00  2.953099395963573e-01  1.538769112130467e-12  0.000000000000000e+00 -3.176681140359960e-12  3.361111111111111e+00 -2.687183808802729e-11  0.000000000000000e+00 -8.237233117824871e-11  3.361111111111111e+00 -6.306510869080739e-11  0.000000000000000e+00  1.861950593706752e-10  1.459651286028511e-02 -2.652530972646616e-13  0.000000000000000e+00  1.810600280816033e-13  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.538769112130467e-12  0.000000000000000e+00  3.176681140359960e-12  0.000000000000000e+00  2.687183808802729e-11  0.000000000000000e+00  8.237233117824871e-11  0.000000000000000e+00  6.306510869080739e-11  0.000000000000000e+00 -1.861950593706752e-10 -0.000000000000000e+00  2.652530972646616e-13  0.000000000000000e+00 -1.810600280816033e-13  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 1.833333333333333e-01  0.000000000000000e+00  3.007590886326134e-01 -2.697786438687899e-12  0.000000000000000e+00 -4.066025294235942e-12  3.300277777777778e+00 -1.067945731847431e-11  0.000000000000000e+00 -1.015783013258442e-10  3.300277777777778e+00 -7.026468296089661e-11  0.000000000000000e+00  5.543343561953407e-11  1.480856363099341e-02 -2.040520530321999e-13  0.000000000000000e+00 -6.432701593617196e-14  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  2.697786438687899e-12  0.000000000000000e+00  4.066025294235942e-12  0.000000000000000e+00  1.067945731847431e-11  0.000000000000000e+00  1.015783013258442e-10  0.000000000000000e+00  7.026468296089661e-11  0.000000000000000e+00 -5.543343561953407e-11 -0.000000000000000e+00  2.040520530321999e-13  0.000000000000000e+00  6.432701593617196e-14  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 2.000000000000000e-01  0.000000000000000e+00  3.063610879939492e-01 -8.641976023682219e-13  0.000000000000000e+00  1.917910275039958e-12  3.240000000000000e+00 -6.572031807650092e-11  0.000000000000000e+00 -2.609024107869118e-11  3.240000000000000e+00 -9.596456962412958e-11  0.000000000000000e+00  1.280908712431028e-10  1.501882866745220e-02 -3.561387296180385e-13  0.000000000000000e+00  1.047516240415547e-12  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  8.641976023682219e-13  0.000000000000000e+00 -1.917910275039958e-12  0.000000000000000e+00  6.572031807650092e-11  0.000000000000000e+00  2.609024107869118e-11  0.000000000000000e+00  9.596456962412958e-11  0.000000000000000e+00 -1.280908712431028e-10 -0.000000000000000e+00  3.561387296180385e-13  0.000000000000000e+00 -1.047516240415547e-12  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 2.166666666666667e-01  0.000000000000000e+00  3.121217298550734e-01 -3.656852598510341e-12  0.000000000000000e+00  1.177558051068672e-12  3.180277777777778e+00 -5.481659570705233e-11  0.000000000000000e+00  9.990275273707994e-11  3.180277777777778e+00 -8.185674360561279e-11  0.000000000000000e+00  1.665263482664159e-10  1.522675738347785e-02 -1.779999758699802e-13  0.000000000000000e+00  2.115981001526990e-13  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  3.656852598510341e-12  0.000000000000000e+00 -1.177558051068672e-12  0.000000000000000e+00  5.481659570705233e-11  0.000000000000000e+00 -9.990275273707994e-11  0.000000000000000e+00  8.185674360561279e-11  0.000000000000000e+00 -1.665263482664159e-10 -0.000000000000000e+00  1.779999758699802e-13  0.000000000000000e+00 -2.115981001526990e-13  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 2.333333333333333e-01  0.000000000000000e+00  3.180470840836792e-01 -2.673861132507227e-12  0.000000000000000e+00 -5.612565967538785e-12  3.121111111111111e+00 -7.546319125140144e-11  0.000000000000000e+00  8.232881043568341e-11  3.121111111111111e+00 -8.045786259458509e-11  0.000000000000000e+00  1.060240784056532e-10  1.543174714800392e-02 -2.717062685952953e-13  0.000000000000000e+00  2.729916986909942e-13  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  2.673861132507227e-12  0.000000000000000e+00  5.612565967538785e-12  0.000000000000000e+00  7.546319125140144e-11  0.000000000000000e+00 -8.232881043568341e-11  0.000000000000000e+00  8.045786259458509e-11  0.000000000000000e+00 -1.060240784056532e-10 -0.000000000000000e+00  2.717062685952953e-13  0.000000000000000e+00 -2.729916986909942e-13  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 2.500000000000000e-01  0.000000000000000e+00  3.241435143793483e-01 -2.869593451748642e-12  0.000000000000000e+00  2.740518922905721e-11  3.062500000000000e+00 -3.859135233597044e-12  0.000000000000000e+00  1.020517004235444e-10  3.062500000000000e+00 -1.130211479960508e-10  0.000000000000000e+00  1.236939439763773e-10  1.563313927389893e-02 -1.700202478804869e-13  0.000000000000000e+00  4.695376032426424e-13  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  2.869593451748642e-12  0.000000000000000e+00 -2.740518922905721e-11  0.000000000000000e+00  3.859135233597044e-12  0.000000000000000e+00 -1.020517004235444e-10  0.000000000000000e+00  1.130211479960508e-10  0.000000000000000e+00 -1.236939439763773e-10 -0.000000000000000e+00  1.700202478804869e-13  0.000000000000000e+00 -4.695376032426424e-13  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 2.666666666666667e-01  0.000000000000000e+00  3.304176955147891e-01 -1.288757989215128e-11  0.000000000000000e+00  2.442296365146035e-11  3.004444444444445e+00 -4.515054996545587e-11  0.000000000000000e+00  2.127533704765483e-10  3.004444444444445e+00 -6.359224258289942e-11  0.000000000000000e+00  1.360476176159864e-10  1.583021476331939e-02 -1.391317616672438e-13  0.000000000000000e+00  4.616029780635245e-13  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.288757989215128e-11  0.000000000000000e+00 -2.442296365146035e-11  0.000000000000000e+00  4.515054996545587e-11  0.000000000000000e+00 -2.127533704765483e-10  0.000000000000000e+00  6.359224258289942e-11  0.000000000000000e+00 -1.360476176159864e-10 -0.000000000000000e+00  1.391317616672438e-13  0.000000000000000e+00 -4.616029780635245e-13  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 2.833333333333333e-01  0.000000000000000e+00  3.368766317657609e-01 -7.483125230578480e-12  0.000000000000000e+00  2.373895524598879e-11  2.946944444444445e+00 -5.890488097293201e-11  0.000000000000000e+00  1.299786944741754e-10  2.946944444444445e+00 -5.641664913014210e-11  0.000000000000000e+00  1.338396060646119e-10  1.602218980742205e-02 -2.801335552415907e-13  0.000000000000000e+00  4.681532939088129e-13  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  7.483125230578480e-12  0.000000000000000e+00 -2.373895524598879e-11  0.000000000000000e+00  5.890488097293201e-11  0.000000000000000e+00 -1.299786944741754e-10  0.000000000000000e+00  5.641664913014210e-11  0.000000000000000e+00 -1.338396060646119e-10 -0.000000000000000e+00  2.801335552415907e-13  0.000000000000000e+00 -4.681532939088129e-13  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 3.000000000000000e-01  0.000000000000000e+00  3.435276766236319e-01 -9.075351581344648e-12  0.000000000000000e+00  1.036448704638815e-11  2.890000000000000e+00 -8.339418045011371e-11  0.000000000000000e+00  2.089692863194159e-10  2.890000000000000e+00 -5.107070322196705e-11  0.000000000000000e+00  7.705214244424496e-11  1.620821104168809e-02 -5.899482291571445e-13  0.000000000000000e+00  8.668829543090339e-13  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  9.075351581344648e-12  0.000000000000000e+00 -1.036448704638815e-11  0.000000000000000e+00  8.339418045011371e-11  0.000000000000000e+00 -2.089692863194159e-10  0.000000000000000e+00  5.107070322196705e-11  0.000000000000000e+00 -7.705214244424496e-11 -0.000000000000000e+00  5.899482291571445e-13  0.000000000000000e+00 -8.668829543090339e-13  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 3.166666666666667e-01  0.000000000000000e+00  3.503785538928562e-01 -6.428857446394431e-12  0.000000000000000e+00  1.134686788972772e-11  2.833611111111111e+00 -1.158921847377314e-10  0.000000000000000e+00  8.771650072958437e-12  2.833611111111111e+00 -5.771028099843534e-11  0.000000000000000e+00  1.719087094897986e-10  1.638735056255933e-02 -5.077466225245075e-13  0.000000000000000e+00  4.366090822216506e-13  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  6.428857446394431e-12  0.000000000000000e+00 -1.134686788972772e-11  0.000000000000000e+00  1.158921847377314e-10  0.000000000000000e+00 -8.771650072958437e-12  0.000000000000000e+00  5.771028099843534e-11  0.000000000000000e+00 -1.719087094897986e-10 -0.000000000000000e+00  5.077466225245075e-13  0.000000000000000e+00 -4.366090822216506e-13  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 3.333333333333333e-01  0.000000000000000e+00  3.574373802847959e-01 -1.267080884659322e-11  0.000000000000000e+00  1.238675828574287e-11  2.777777777777778e+00 -8.454614786046477e-11  0.000000000000000e+00  1.668585269953837e-10  2.777777777777778e+00 -6.638645189127601e-11  0.000000000000000e+00  8.663292305755022e-11  1.655860071679030e-02 -2.779269869801482e-13  0.000000000000000e+00  8.255965355807859e-13  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.267080884659322e-11  0.000000000000000e+00 -1.238675828574287e-11  0.000000000000000e+00  8.454614786046477e-11  0.000000000000000e+00 -1.668585269953837e-10  0.000000000000000e+00  6.638645189127601e-11  0.000000000000000e+00 -8.663292305755022e-11 -0.000000000000000e+00  2.779269869801482e-13  0.000000000000000e+00 -8.255965355807859e-13  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 3.500000000000000e-01  0.000000000000000e+00  3.647126896293705e-01 -1.204331079307508e-11  0.000000000000000e+00  3.614736288071185e-11  2.722500000000000e+00 -7.573186522336073e-11  0.000000000000000e+00  2.254010311730781e-10  2.722500000000000e+00 -5.930633761863646e-11  0.000000000000000e+00  5.857447860080356e-11  1.672086868216929e-02 -3.798489300876895e-13  0.000000000000000e+00  9.292601410582080e-13  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.204331079307508e-11  0.000000000000000e+00 -3.614736288071185e-11  0.000000000000000e+00  7.573186522336073e-11  0.000000000000000e+00 -2.254010311730781e-10  0.000000000000000e+00  5.930633761863646e-11  0.000000000000000e+00 -5.857447860080356e-11 -0.000000000000000e+00  3.798489300876895e-13  0.000000000000000e+00 -9.292601410582080e-13  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 3.666666666666666e-01  0.000000000000000e+00  3.722134588370430e-01 -1.045885600348129e-11  0.000000000000000e+00  2.180844393961934e-11  2.667777777777777e+00 -1.473976496413343e-10  0.000000000000000e+00  1.836681917666283e-10  2.667777777777778e+00 -8.548495245008780e-11  0.000000000000000e+00  2.161160139735330e-11  1.687297086740921e-02 -3.039964113771276e-13  0.000000000000000e+00  4.051065038979118e-13  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.045885600348129e-11  0.000000000000000e+00 -2.180844393961934e-11  0.000000000000000e+00  1.473976496413343e-10  0.000000000000000e+00 -1.836681917666283e-10  0.000000000000000e+00  8.548495245008780e-11  0.000000000000000e+00 -2.161160139735330e-11 -0.000000000000000e+00  3.039964113771276e-13  0.000000000000000e+00 -4.051065038979118e-13  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 3.833333333333334e-01  0.000000000000000e+00  3.799491357558021e-01 -2.558619982551136e-12  0.000000000000000e+00  5.102307465421063e-12  2.613611111111111e+00 -1.038635843997326e-11  0.000000000000000e+00 -5.496136878946345e-11  2.613611111111111e+00 -3.962608019492109e-11  0.000000000000000e+00  7.477218844087474e-11  1.701362717048734e-02 -1.927173698401674e-13  0.000000000000000e+00  1.645419911433521e-13  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  2.558619982551136e-12  0.000000000000000e+00 -5.102307465421063e-12  0.000000000000000e+00  1.038635843997326e-11  0.000000000000000e+00  5.496136878946345e-11  0.000000000000000e+00  3.962608019492109e-11  0.000000000000000e+00 -7.477218844087474e-11 -0.000000000000000e+00  1.927173698401674e-13  0.000000000000000e+00 -1.645419911433521e-13  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 4.000000000000000e-01  0.000000000000000e+00  3.879296690811480e-01 -9.219847107999612e-12  0.000000000000000e+00  2.416289390794191e-11  2.560000000000000e+00  2.322586567515827e-13  0.000000000000000e+00 -3.881783783299397e-11  2.560000000000000e+00 -5.461631147340995e-11  0.000000000000000e+00  1.153401818498878e-10  1.714145514904696e-02 -5.438184624839693e-13  0.000000000000000e+00  1.053903492254094e-12  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  9.219847107999612e-12  0.000000000000000e+00 -2.416289390794191e-11  0.000000000000000e+00 -2.322586567515827e-13  0.000000000000000e+00  3.881783783299397e-11  0.000000000000000e+00  5.461631147340995e-11  0.000000000000000e+00 -1.153401818498878e-10 -0.000000000000000e+00  5.438184624839693e-13  0.000000000000000e+00 -1.053903492254094e-12  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 4.166666666666667e-01  0.000000000000000e+00  3.961655404917906e-01 -1.316891040659129e-12  0.000000000000000e+00 -5.504652289545220e-12  2.506944444444444e+00 -8.717515598277714e-11  0.000000000000000e+00 -3.655742375485715e-11  2.506944444444444e+00 -5.840439243343098e-11  0.000000000000000e+00  7.154943304499284e-11  1.725496417430668e-02 -2.113066666087349e-13  0.000000000000000e+00 -1.285846429333048e-13  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.316891040659129e-12  0.000000000000000e+00  5.504652289545220e-12  0.000000000000000e+00  8.717515598277714e-11  0.000000000000000e+00  3.655742375485715e-11  0.000000000000000e+00  5.840439243343098e-11  0.000000000000000e+00 -7.154943304499284e-11 -0.000000000000000e+00  2.113066666087349e-13  0.000000000000000e+00  1.285846429333048e-13  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 4.333333333333333e-01  0.000000000000000e+00  4.046677991999628e-01  4.085010107957032e-12  0.000000000000000e+00 -1.312061570502010e-12  2.454444444444444e+00  3.675237891798133e-11  0.000000000000000e+00 -1.309712338581903e-10  2.454444444444444e+00 -5.895772758890416e-11  0.000000000000000e+00  3.828803940564285e-11  1.735254966204023e-02 -3.082048505298474e-13  0.000000000000000e+00  6.984898770490133e-13  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -4.085010107957032e-12  0.000000000000000e+00  1.312061570502010e-12  0.000000000000000e+00 -3.675237891798133e-11  0.000000000000000e+00  1.309712338581903e-10  0.000000000000000e+00  5.895772758890416e-11  0.000000000000000e+00 -3.828803940564285e-11 -0.000000000000000e+00  3.082048505298474e-13  0.000000000000000e+00 -6.984898770490133e-13  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 4.500000000000000e-01  0.000000000000000e+00  4.134480991230821e-01  4.950817533710961e-12  0.000000000000000e+00 -5.925204771273229e-12  2.402500000000000e+00  5.251532542160930e-11  0.000000000000000e+00 -2.523297126799662e-10  2.402500000000000e+00 -5.033573557966520e-11  0.000000000000000e+00  1.032787189103601e-10  1.743248750154986e-02 -5.733330477042387e-13  0.000000000000000e+00  1.003617328132478e-12  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -4.950817533710961e-12  0.000000000000000e+00  5.925204771273229e-12  0.000000000000000e+00 -5.251532542160930e-11  0.000000000000000e+00  2.523297126799662e-10  0.000000000000000e+00  5.033573557966520e-11  0.000000000000000e+00 -1.032787189103601e-10 -0.000000000000000e+00  5.733330477042387e-13  0.000000000000000e+00 -1.003617328132478e-12  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 4.666666666666667e-01  0.000000000000000e+00  4.225187389031692e-01 -5.638434164012551e-12  0.000000000000000e+00 -1.751093714474905e-11  2.351111111111111e+00 -3.457900632497513e-11  0.000000000000000e+00  4.828581978699731e-11  2.351111111111111e+00 -3.687850025357875e-11  0.000000000000000e+00  1.086308820674731e-10  1.749292883733557e-02 -3.283207039572744e-13  0.000000000000000e+00  4.385901364312161e-13  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  5.638434164012551e-12  0.000000000000000e+00  1.751093714474905e-11  0.000000000000000e+00  3.457900632497513e-11  0.000000000000000e+00 -4.828581978699731e-11  0.000000000000000e+00  3.687850025357875e-11  0.000000000000000e+00 -1.086308820674731e-10 -0.000000000000000e+00  3.283207039572744e-13  0.000000000000000e+00 -4.385901364312161e-13  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
