0	0.0010902	0.0042879	0.009485	0.016575	0.025454	0.036019	0.04817	0.061807	0.076833	0.093154	0.11068	0.12931	0.14896	0.16954	0.19097	0.21316	0.23604	0.25951	0.2835	0.30793	0.33274	0.35784	0.38317	0.40865	0.43422	0.45981	0.48537	0.51082	0.53611	0.56118	0.58597	0.61044	0.63452	0.65817	0.68133	0.70397	0.72604	0.74749	0.76829	0.78839	0.80776	0.82636	0.84417	0.86114	0.87726	0.89249	0.9068	0.92017	0.93259	0.94402	0.95444	0.96385	0.9722	0.9795	0.98571	0.99083	0.99483	0.9977	0.99942	1
0	0.0010902	0.0042879	0.009485	0.016575	0.025454	0.036019	0.04817	0.061807	0.076834	0.093155	0.11068	0.12931	0.14896	0.16954	0.19097	0.21316	0.23604	0.25951	0.2835	0.30793	0.33274	0.35784	0.38317	0.40865	0.43422	0.45981	0.48537	0.51082	0.53611	0.56118	0.58597	0.61044	0.63452	0.65817	0.68133	0.70397	0.72604	0.74749	0.76829	0.78839	0.80776	0.82636	0.84417	0.86114	0.87726	0.89248	0.9068	0.92017	0.93259	0.94402	0.95444	0.96385	0.9722	0.9795	0.98571	0.99083	0.99483	0.9977	0.99942	1
0	0.0010902	0.004288	0.0094851	0.016575	0.025454	0.036019	0.04817	0.061807	0.076834	0.093155	0.11068	0.12931	0.14896	0.16954	0.19097	0.21316	0.23604	0.25951	0.2835	0.30793	0.33274	0.35784	0.38317	0.40865	0.43422	0.45981	0.48537	0.51082	0.53611	0.56118	0.58597	0.61044	0.63452	0.65816	0.68133	0.70397	0.72604	0.74749	0.76828	0.78839	0.80776	0.82636	0.84417	0.86114	0.87726	0.89248	0.9068	0.92017	0.93259	0.94402	0.95444	0.96385	0.9722	0.9795	0.98571	0.99083	0.99483	0.9977	0.99942	1
0	0.0010902	0.004288	0.0094851	0.016575	0.025454	0.03602	0.04817	0.061807	0.076834	0.093155	0.11068	0.12931	0.14896	0.16954	0.19097	0.21316	0.23604	0.25951	0.2835	0.30793	0.33274	0.35784	0.38317	0.40865	0.43422	0.45981	0.48537	0.51082	0.53611	0.56118	0.58597	0.61043	0.63451	0.65816	0.68133	0.70397	0.72603	0.74748	0.76828	0.78838	0.80775	0.82636	0.84416	0.86114	0.87725	0.89248	0.90679	0.92017	0.93258	0.94401	0.95444	0.96384	0.9722	0.9795	0.98571	0.99083	0.99483	0.9977	0.99942	1
0	0.0010903	0.004288	0.0094852	0.016576	0.025455	0.03602	0.048171	0.061808	0.076835	0.093156	0.11068	0.12931	0.14896	0.16954	0.19097	0.21317	0.23604	0.25951	0.2835	0.30793	0.33274	0.35784	0.38317	0.40865	0.43422	0.45981	0.48537	0.51082	0.53611	0.56118	0.58597	0.61043	0.63451	0.65816	0.68132	0.70396	0.72603	0.74748	0.76828	0.78838	0.80775	0.82635	0.84416	0.86113	0.87725	0.89247	0.90679	0.92017	0.93258	0.94401	0.95444	0.96384	0.9722	0.9795	0.98571	0.99083	0.99483	0.9977	0.99942	1
0	0.0010903	0.0042881	0.0094853	0.016576	0.025455	0.03602	0.048171	0.061808	0.076835	0.093157	0.11068	0.12931	0.14896	0.16955	0.19098	0.21317	0.23604	0.25951	0.2835	0.30794	0.33274	0.35784	0.38317	0.40865	0.43422	0.45981	0.48537	0.51082	0.53611	0.56117	0.58597	0.61043	0.63451	0.65815	0.68132	0.70396	0.72602	0.74747	0.76827	0.78837	0.80774	0.82634	0.84415	0.86112	0.87724	0.89247	0.90678	0.92016	0.93258	0.94401	0.95444	0.96384	0.9722	0.9795	0.98571	0.99083	0.99483	0.9977	0.99942	1
0	0.0010903	0.0042881	0.0094854	0.016576	0.025455	0.036021	0.048172	0.061809	0.076836	0.093158	0.11068	0.12931	0.14896	0.16955	0.19098	0.21317	0.23604	0.25951	0.2835	0.30794	0.33274	0.35784	0.38317	0.40865	0.43422	0.45981	0.48537	0.51082	0.5361	0.56117	0.58596	0.61042	0.6345	0.65815	0.68131	0.70395	0.72602	0.74747	0.76826	0.78836	0.80773	0.82634	0.84414	0.86112	0.87723	0.89246	0.90678	0.92015	0.93257	0.94401	0.95443	0.96384	0.9722	0.9795	0.98571	0.99083	0.99483	0.9977	0.99942	1
0	0.0010903	0.0042882	0.0094856	0.016576	0.025456	0.036021	0.048172	0.06181	0.076837	0.093159	0.11068	0.12931	0.14897	0.16955	0.19098	0.21317	0.23604	0.25951	0.2835	0.30794	0.33274	0.35784	0.38317	0.40865	0.43422	0.45981	0.48536	0.51081	0.5361	0.56117	0.58596	0.61042	0.6345	0.65814	0.68131	0.70394	0.72601	0.74746	0.76825	0.78835	0.80772	0.82633	0.84413	0.86111	0.87722	0.89245	0.90677	0.92015	0.93257	0.944	0.95443	0.96384	0.9722	0.97949	0.98571	0.99083	0.99483	0.9977	0.99942	1
0	0.0010903	0.0042883	0.0094858	0.016577	0.025456	0.036022	0.048173	0.061811	0.076839	0.093161	0.11068	0.12932	0.14897	0.16955	0.19098	0.21317	0.23605	0.25952	0.28351	0.30794	0.33275	0.35785	0.38317	0.40865	0.43422	0.45981	0.48536	0.51081	0.5361	0.56117	0.58596	0.61041	0.63449	0.65814	0.6813	0.70393	0.726	0.74745	0.76824	0.78834	0.80771	0.82631	0.84412	0.8611	0.87721	0.89244	0.90676	0.92014	0.93256	0.944	0.95443	0.96383	0.97219	0.97949	0.98571	0.99083	0.99483	0.9977	0.99942	1
0	0.0010903	0.0042884	0.009486	0.016577	0.025457	0.036023	0.048175	0.061813	0.076841	0.093163	0.11069	0.12932	0.14897	0.16956	0.19099	0.21318	0.23605	0.25952	0.28351	0.30795	0.33275	0.35785	0.38317	0.40865	0.43422	0.45981	0.48536	0.51081	0.5361	0.56116	0.58595	0.61041	0.63449	0.65813	0.68129	0.70392	0.72599	0.74744	0.76823	0.78833	0.8077	0.8263	0.84411	0.86108	0.8772	0.89243	0.90675	0.92013	0.93255	0.94399	0.95442	0.96383	0.97219	0.97949	0.98571	0.99083	0.99483	0.9977	0.99942	1
