 0.000000000000000e+00  0.000000000000000e+00  2.499997656250001e-01  4.199315895014877e-11 -4.299582911926336e-11  0.000000000000000e+00  3.999880194805202e+00 -5.922600188057459e-10  6.016538378617042e-10  0.000000000000000e+00  3.999880194805202e+00 -6.159068810518420e-10  7.035172444602722e-10  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.374999999862500e-02 -6.006792285795370e-13  8.421111030720851e-13  0.000000000000000e+00  0.000000000000000e+00  4.152067578644392e-12  0.000000000000000e+00 -9.214462526330180e-12  0.000000000000000e+00  6.649081285559078e-11  0.000000000000000e+00 -1.692948004006212e-10  0.000000000000000e+00  6.649081285559078e-11  0.000000000000000e+00 -1.692948004006212e-10 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  3.795869868428170e-13  0.000000000000000e+00 -8.169645515643253e-13
 1.666666666666667e-02  0.000000000000000e+00  2.542190904045082e-01 -5.320410778608675e-12  0.000000000000000e+00  1.642674885005135e-11  3.933493294353726e+00 -1.294422347086766e-10  0.000000000000000e+00  1.679549832545035e-10  3.933493294353726e+00 -1.294422347086766e-10  0.000000000000000e+00  1.679549832545035e-10  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.374841118388205e-02 -2.536929000207522e-13  0.000000000000000e+00  7.819543623721614e-13  0.000000000000000e+00  5.320410778608675e-12  0.000000000000000e+00 -1.642674885005135e-11  0.000000000000000e+00  1.294422347086766e-10  0.000000000000000e+00 -1.679549832545035e-10  0.000000000000000e+00  1.294422347086766e-10  0.000000000000000e+00 -1.679549832545035e-10 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  2.536929000207522e-13  0.000000000000000e+00 -7.819543623721614e-13
 3.333333333333333e-02  0.000000000000000e+00  2.585461272800947e-01 -7.403855306620244e-12  0.000000000000000e+00  7.053801986955932e-12  3.867661932874856e+00 -1.105666669332095e-10  0.000000000000000e+00  2.293241152528935e-10  3.867661932874856e+00 -1.105666669332095e-10  0.000000000000000e+00  2.293241152528935e-10  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.374353726711850e-02 -4.185957136471075e-13  0.000000000000000e+00  5.416188331164307e-13  0.000000000000000e+00  7.403855306620244e-12  0.000000000000000e+00 -7.053801986955932e-12  0.000000000000000e+00  1.105666669332095e-10  0.000000000000000e+00 -2.293241152528935e-10  0.000000000000000e+00  1.105666669332095e-10  0.000000000000000e+00 -2.293241152528935e-10 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  4.185957136471075e-13  0.000000000000000e+00 -5.416188331164307e-13
 5.000000000000000e-02  0.000000000000000e+00  2.629845735757962e-01 -7.576272942344531e-12  0.000000000000000e+00  1.024685891692911e-11  3.802386110519158e+00 -4.476596870972571e-11  0.000000000000000e+00  1.693298834481993e-10  3.802386110519158e+00 -4.476596870972571e-11  0.000000000000000e+00  1.693298834481993e-10  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.373521196139378e-02 -3.165055023623964e-13  0.000000000000000e+00  5.590874985195171e-13  0.000000000000000e+00  7.576272942344531e-12  0.000000000000000e+00 -1.024685891692911e-11  0.000000000000000e+00  4.476596870972571e-11  0.000000000000000e+00 -1.693298834481993e-10  0.000000000000000e+00  4.476596870972571e-11  0.000000000000000e+00 -1.693298834481993e-10 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  3.165055023623964e-13  0.000000000000000e+00 -5.590874985195171e-13
 6.666666666666667e-02  0.000000000000000e+00  2.675382866513342e-01 -5.346223463931210e-12  0.000000000000000e+00  1.160099794006442e-11  3.737665827547044e+00 -9.968825764872236e-11  0.000000000000000e+00  1.414082184680865e-10  3.737665827547044e+00 -9.968825764872236e-11  0.000000000000000e+00  1.414082184680865e-10  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.372326203596128e-02 -2.682385563668177e-13  0.000000000000000e+00  4.981154377858843e-13  0.000000000000000e+00  5.346223463931210e-12  0.000000000000000e+00 -1.160099794006442e-11  0.000000000000000e+00  9.968825764872236e-11  0.000000000000000e+00 -1.414082184680865e-10  0.000000000000000e+00  9.968825764872236e-11  0.000000000000000e+00 -1.414082184680865e-10 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  2.682385563668177e-13  0.000000000000000e+00 -4.981154377858843e-13
 8.333333333333333e-02  0.000000000000000e+00  2.722112922918845e-01 -6.797784557477371e-12  0.000000000000000e+00  7.299827409212867e-12  3.673501084337079e+00 -9.163692027414072e-11  0.000000000000000e+00  1.865601007011719e-10  3.673501084337079e+00 -9.163692027414072e-11  0.000000000000000e+00  1.865601007011719e-10  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.370750710185609e-02 -3.415653176963573e-13  0.000000000000000e+00  7.204688234896395e-13  0.000000000000000e+00  6.797784557477371e-12  0.000000000000000e+00 -7.299827409212867e-12  0.000000000000000e+00  9.163692027414072e-11  0.000000000000000e+00 -1.865601007011719e-10  0.000000000000000e+00  9.163692027414072e-11  0.000000000000000e+00 -1.865601007011719e-10 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  3.415653176963573e-13  0.000000000000000e+00 -7.204688234896395e-13
 1.000000000000000e-01  0.000000000000000e+00  2.770077936160123e-01 -8.858747069240280e-12  0.000000000000000e+00  1.112326897256821e-11  3.609891881394365e+00 -6.166978039345850e-11  0.000000000000000e+00  2.087912065462660e-10  3.609891881394365e+00 -6.166978039345850e-11  0.000000000000000e+00  2.087912065462660e-10  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.368775940098996e-02 -2.901619916562126e-13  0.000000000000000e+00  6.042215339174817e-13  0.000000000000000e+00  8.858747069240280e-12  0.000000000000000e+00 -1.112326897256821e-11  0.000000000000000e+00  6.166978039345850e-11  0.000000000000000e+00 -2.087912065462660e-10  0.000000000000000e+00  6.166978039345850e-11  0.000000000000000e+00 -2.087912065462660e-10 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  2.901619916562126e-13  0.000000000000000e+00 -6.042215339174817e-13
 1.166666666666667e-01  0.000000000000000e+00  2.819321805387065e-01 -6.996458967734043e-12  0.000000000000000e+00  1.925620773945980e-11  3.546838219358990e+00 -6.825828791079402e-11  0.000000000000000e+00  1.407687300059024e-10  3.546838219358990e+00 -6.825828791079402e-11  0.000000000000000e+00  1.407687300059024e-10  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.366382360057400e-02 -1.222598411398934e-13  0.000000000000000e+00  7.131725765496810e-13  0.000000000000000e+00  6.996458967734043e-12  0.000000000000000e+00 -1.925620773945980e-11  0.000000000000000e+00  6.825828791079402e-11  0.000000000000000e+00 -1.407687300059024e-10  0.000000000000000e+00  6.825828791079402e-11  0.000000000000000e+00 -1.407687300059024e-10 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.222598411398934e-13  0.000000000000000e+00 -7.131725765496810e-13
 1.333333333333333e-01  0.000000000000000e+00  2.869890398294343e-01 -5.620337528711161e-12  0.000000000000000e+00  1.420008555186314e-11  3.484340099014395e+00 -6.716627254377272e-11  0.000000000000000e+00  1.869127075337929e-11  3.484340099014395e+00 -6.716627254377272e-11  0.000000000000000e+00  1.869127075337929e-11  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.363549659497386e-02 -3.486638061600544e-13  0.000000000000000e+00  9.841537307320181e-13  0.000000000000000e+00  5.620337528711161e-12  0.000000000000000e+00 -1.420008555186314e-11  0.000000000000000e+00  6.716627254377272e-11  0.000000000000000e+00 -1.869127075337929e-11  0.000000000000000e+00  6.716627254377272e-11  0.000000000000000e+00 -1.869127075337929e-11 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  3.486638061600544e-13  0.000000000000000e+00 -9.841537307320181e-13
 1.500000000000000e-01  0.000000000000000e+00  2.921831658083940e-01 -7.266132140415493e-12  0.000000000000000e+00  1.240813007896691e-11  3.422397521295600e+00 -7.720357686480384e-11  0.000000000000000e+00  1.264228721709060e-10  3.422397521295600e+00 -7.720357686480384e-11  0.000000000000000e+00  1.264228721709060e-10  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.360256731742201e-02 -3.826574473952959e-13  0.000000000000000e+00  4.104321049691606e-13  0.000000000000000e+00  7.266132140415493e-12  0.000000000000000e+00 -1.240813007896691e-11  0.000000000000000e+00  7.720357686480384e-11  0.000000000000000e+00 -1.264228721709060e-10  0.000000000000000e+00  7.720357686480384e-11  0.000000000000000e+00 -1.264228721709060e-10 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  3.826574473952959e-13  0.000000000000000e+00 -4.104321049691606e-13
 1.666666666666667e-01  0.000000000000000e+00  2.975195717277005e-01 -9.759082431060051e-12  0.000000000000000e+00  1.061251087008941e-11  3.361010487297155e+00 -9.439515835651946e-11  0.000000000000000e+00  9.623501995292827e-11  3.361010487297155e+00 -9.439515835651946e-11  0.000000000000000e+00  9.623501995292827e-11  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.356481656437284e-02 -1.839327301578209e-13  0.000000000000000e+00  1.867672683175670e-13  0.000000000000000e+00  9.759082431060051e-12  0.000000000000000e+00 -1.061251087008941e-11  0.000000000000000e+00  9.439515835651946e-11  0.000000000000000e+00 -9.623501995292827e-11  0.000000000000000e+00  9.439515835651946e-11  0.000000000000000e+00 -9.623501995292827e-11 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.839327301578209e-13  0.000000000000000e+00 -1.867672683175670e-13
 1.833333333333333e-01  0.000000000000000e+00  3.030035018881175e-01 -6.813771769031973e-12  0.000000000000000e+00  1.155786577555773e-11  3.300178998280680e+00 -6.223732640364688e-11  0.000000000000000e+00  2.145412736354047e-10  3.300178998280681e+00 -6.006350972143082e-11  0.000000000000000e+00  1.323319231971709e-10  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.352201683569158e-02 -3.832819478466476e-13  0.000000000000000e+00  5.519924795027720e-13  0.000000000000000e+00  6.813771769031973e-12  0.000000000000000e+00 -1.155786577555773e-11  0.000000000000000e+00  6.223732640364688e-11  0.000000000000000e+00 -2.145412736354047e-10  0.000000000000000e+00  6.006350972143082e-11  0.000000000000000e+00 -1.323319231971709e-10 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  3.832819478466476e-13  0.000000000000000e+00 -5.519924795027720e-13
