 0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.002649943139826e-19 -3.316317305264588e-02  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  9.666192879732634e-13 -2.545123040441630e-02  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.736391788140948e-02
 1.666666666666667e-02 -7.111646379772057e-08  2.343819287424755e-06  2.345728662001180e-06 -7.982516000976662e-08 -3.315636148189657e-02 -1.176097317003205e-07  9.381091034268276e-07  2.412794611177248e-06 -9.897513045015274e-08 -2.544655868974097e-02 -1.717644124286055e-07 -6.820460515300748e-07  2.520804755717063e-06 -1.191511958161146e-07 -1.736154916924776e-02
 3.333333333333333e-02 -2.873146089775022e-07  9.218066370469564e-06  9.225539981296941e-06 -3.371196577315107e-07 -3.313547019650750e-02 -4.765479163106067e-07  3.692745086473542e-06  9.487345863486352e-06 -4.089759943643504e-07 -2.543223028565100e-02 -6.969085151427233e-07 -2.674443557568125e-06  9.909745903524150e-06 -4.868663272594091e-07 -1.735428313218090e-02
 5.000000000000000e-02 -6.497792999663517e-07  2.038935547639437e-05  2.040579751864947e-05 -7.856132290473295e-07 -3.309980105717150e-02 -1.083232250669814e-06  8.180149417654742e-06  2.097750103917769e-05 -9.500016934227386e-07 -2.540776503956360e-02 -1.587767053524918e-06 -5.885581382786669e-06  2.190277827056924e-05 -1.127950511131049e-06 -1.734187379841579e-02
 6.666666666666667e-02 -1.155040515821282e-06  3.562738710888164e-05  3.565596925629138e-05 -1.442244870711644e-06 -3.304863795269625e-02 -1.939915574453851e-06  1.432412264776306e-05  3.663649687425347e-05 -1.742452556470611e-06 -2.537266942674535e-02 -2.852940314222314e-06 -1.020942385699514e-05  3.823074194545111e-05 -2.066431175935156e-06 -1.732406632048045e-02
 8.333333333333333e-02 -1.794268697409871e-06  5.470468964939736e-05  5.474837401465513e-05 -2.324265947304551e-06 -3.298124775012204e-02 -3.044022420117890e-06  2.205573967059104e-05  5.621681882265922e-05 -2.806954155236482e-06 -2.532643704475962e-02 -4.496658414699886e-06 -1.552588827600981e-05  5.861936094555723e-05 -3.326646372497533e-06 -1.730059692897443e-02
 1.000000000000000e-01 -2.552535868511539e-06  7.739625209280215e-05  7.745780963032303e-05 -3.449031054875646e-06 -3.289688151758377e-02 -4.387448827199142e-06  3.131293162675396e-05  7.946999512207416e-05 -4.164144673731517e-06 -2.526854924385866e-02 -6.518105340238484e-06 -2.170138321328419e-05  8.278924198240785e-05 -4.932866815136323e-06 -1.727119289940476e-02
 1.166666666666667e-01 -3.408050188448995e-06  1.034790312791294e-04  1.035610535896568e-04 -4.833765996869760e-06 -3.279477597626795e-02 -5.955831300636536e-06  4.203992310649441e-05  1.061463209140245e-04 -5.834420998417628e-06 -2.519847590972035e-02 -8.910707041145815e-06 -2.858954193751215e-05  1.104558741557095e-04 -6.908961388286785e-06 -1.723557254460847e-02
 1.333333333333333e-01 -4.331374026677122e-06  1.327313215819745e-04  1.328362276247955e-04 -6.495325563885407e-06 -3.267415523474287e-02 -7.727792868151693e-06  5.418651390305473e-05  1.359945083732776e-04 -7.837638904574067e-06 -2.511567641632878e-02 -1.166138947556100e-05 -3.603217168770753e-05  1.413296308312193e-04 -9.278025379301713e-06 -1.719344525161168e-02
 1.500000000000000e-01 -5.284638456746714e-06  1.649319792504290e-04  1.650620190278532e-04 -8.449914466266274e-06 -3.253423283885878e-02 -9.674176609128219e-06  6.770719551824241e-05  1.687612597691824e-04 -1.019276254925403e-05 -2.501960076823728e-02 -1.474981436304191e-05 -4.386043185034016e-05  1.751157754673259e-04 -1.206195659252702e-05 -1.714451156752858e-02
