 0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -9.714451465470120e-17  1.992788271635653e-01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  4.357625371653739e-15  2.074122471695344e-01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  6.938893903907228e-18  2.160384438429772e-01
 1.666666666666667e-02 -1.035865249402379e-07 -6.988228194231613e-06 -6.987786414212795e-06 -8.324934223230551e-08  1.992574539231087e-01 -1.531338056721867e-07 -8.484944085735812e-06 -6.941713335221729e-06 -1.017055911919917e-07  2.073884668578342e-01 -2.117352647526625e-07 -1.023569413736037e-05 -6.852425619750715e-06 -1.219584597825230e-07  2.160120099340584e-01
 3.333333333333333e-02 -4.257017469153752e-07 -2.748727636430782e-05 -2.748559251753140e-05 -3.439656778569944e-07  1.991918852088842e-01 -6.273948661748656e-07 -3.337036069467683e-05 -2.730665609454192e-05 -4.202036231817918e-07  2.073155199810566e-01 -8.658771822573448e-07 -4.025076394631108e-05 -2.695833338118604e-05 -5.037551753794833e-07  2.159309091268070e-01
 5.000000000000000e-02 -9.910700456822446e-07 -6.081079490791695e-05 -6.080719667525027e-05 -7.988873403086405e-07  1.990798838710137e-01 -1.453178277717243e-06 -7.381071808009419e-05 -6.041994080577609e-05 -9.758718203245476e-07  2.071909261095574e-01 -1.999313346228880e-06 -8.900999198277991e-05 -5.966016420888565e-05 -1.169756232634322e-06  2.157923925532969e-01
 6.666666666666667e-02 -1.835924258681036e-06 -1.062882834589919e-04 -1.062822045696382e-04 -1.465012464188509e-06  1.989191186758876e-01 -2.672982634721642e-06 -1.289716320209723e-04 -1.056268235746192e-04 -1.789351988516763e-06  2.070121075737117e-01 -3.661569559589451e-06 -1.554816377588621e-04 -1.043258379042171e-04 -2.144554867022919e-06  2.155936139752442e-01
 8.333333333333333e-02 -3.009675551116781e-06 -1.632644807469247e-04 -1.632554331486638e-04 -2.359448050111290e-06  1.987071608644492e-01 -4.343129728644462e-06 -1.980292637840941e-04 -1.622919203301577e-04 -2.881339382254655e-06  2.067763871962159e-01 -5.916564035037767e-06 -2.386369262959084e-04 -1.603477587996914e-04 -3.452726552596874e-06  2.153316257702789e-01
 1.000000000000000e-01 -4.576704374738283e-06 -2.310984524144036e-04 -2.310860043824928e-04 -3.499214138821816e-06  1.984414812995741e-01 -6.535600168772106e-06 -2.801694379193781e-04 -2.297980576266082e-04 -4.272332228112685e-06  2.064809861133335e-01 -8.844470772352998e-06 -3.374493024411035e-04 -2.271413588382301e-04 -5.118513138314962e-06  2.150033782818850e-01
 1.166666666666667e-01 -6.618268004149157e-06 -3.091623628216078e-04 -3.091461259968897e-04 -4.901011463151472e-06  1.981194473985481e-01 -9.339977835040071e-06 -3.745864579680971e-04 -3.075447286128644e-04 -5.982337325606546e-06  2.061230216960049e-01 -1.254368251969338e-05 -4.508934353373989e-04 -3.041431418057128e-04 -7.165455438794266e-06  2.146057190698890e-01
 1.333333333333333e-01 -9.234516894785112e-06 -3.968399128536013e-04 -3.968195363093577e-04 -6.580950201361124e-06  1.977383200312026e-01 -1.286549240705950e-05 -4.804816002569809e-04 -3.949461271184757e-04 -8.030527666270937e-06  2.056995055860624e-01 -1.713285922587751e-05 -5.779439576248796e-04 -3.908081960992960e-04 -9.615969195693463e-06  2.141353924463725e-01
 1.500000000000000e-01 -1.254660833462356e-05 -4.935244245970888e-04 -4.934995927918934e-04 -8.554235925405107e-06  1.972952503917584e-01 -1.724314487658307e-05 -5.970612688533244e-04 -4.914287361206943e-04 -1.043484805684364e-05  2.052073418632131e-01 -2.275304325728093e-05 -7.175739284756427e-04 -4.866071491121809e-04 -1.249086006603617e-05  2.135890392859427e-01
