 0.000000000000000e+00 -0.000000000000000e+00 -0.000000000000000e+00 -0.000000000000000e+00 -1.002649943139826e-19  1.960034935911041e-01 -0.000000000000000e+00 -0.000000000000000e+00 -0.000000000000000e+00  9.666192879732634e-13  2.037154362393337e-01 -0.000000000000000e+00 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  2.118027487623405e-01
 1.666666666666667e-02 -8.997358049226878e-08 -6.746979893518250e-06 -6.745070518941825e-06 -7.982516000976662e-08  1.959838249161377e-01 -1.364668483948687e-07 -8.152690077516178e-06 -6.678004569765758e-06 -9.897513045015274e-08  2.036936277082933e-01 -1.906215291231537e-07 -9.772845232473080e-06 -6.569994425225942e-06 -1.191511958161146e-07  2.117786372287865e-01
 3.333333333333333e-02 -3.698559879425038e-07 -2.653653329653178e-05 -2.652905968570440e-05 -3.371196577315107e-07  1.959234842554675e-01 -5.590892952756083e-07 -3.206185458052780e-05 -2.626725380351499e-05 -4.089759943643504e-07  2.036267241663240e-01 -7.794498941077249e-07 -3.842904322456947e-05 -2.584485376347719e-05 -4.868663272594091e-07  2.117046713197941e-01
 5.000000000000000e-02 -8.614415899253024e-07 -5.870056177501711e-05 -5.868411973276201e-05 -7.856132290473295e-07  1.958203982993915e-01 -1.294894540628765e-06 -7.090976783375674e-05 -5.811241621223379e-05 -9.500016934227386e-07  2.035124343169994e-01 -1.799429343483869e-06 -8.497549863419815e-05 -5.718713898084224e-05 -1.127950511131049e-06  2.115783255581472e-01
 6.666666666666667e-02 -1.596793026690561e-06 -1.025827742900080e-04 -1.025541921425983e-04 -1.442244870711644e-06  1.956723959799917e-01 -2.381668085323130e-06 -1.238860387511266e-04 -1.015736645246362e-04 -1.742452556470611e-06  2.033483645059426e-01 -3.294692825091593e-06 -1.484195852558848e-04 -9.997941945343858e-05 -2.066431175935156e-06  2.113969676122075e-01
 8.333333333333333e-02 -2.619760515648336e-06 -1.575383158156633e-04 -1.574946314504055e-04 -2.324265947304551e-06  1.954772039474794e-01 -3.869514238356355e-06 -1.901872657944696e-04 -1.560261866424015e-04 -2.806954155236482e-06  2.031320146528418e-01 -5.322150232938350e-06 -2.277688937410705e-04 -1.536236445195034e-04 -3.326646372497533e-06  2.111578547686270e-01
 1.000000000000000e-01 -3.987628355040405e-06 -2.229332080043389e-04 -2.228716504668180e-04 -3.449031054875646e-06  1.952324418322489e-01 -5.822541313728007e-06 -2.690165284703870e-04 -2.208594649750668e-04 -4.164144673731517e-06  2.028607741059740e-01 -7.953197826767349e-06 -3.220308433104252e-04 -2.175402181147332e-04 -4.932866815136323e-06  2.108581304504279e-01
 1.166666666666667e-01 -5.772889473902828e-06 -2.981435911942154e-04 -2.980615688836881e-04 -4.833765996869760e-06  1.949356173666320e-01 -8.320670586090370e-06 -3.595826993668505e-04 -2.954763015593203e-04 -5.834420998417628e-06  2.025319174331796e-01 -1.127554632659965e-05 -4.302121644108570e-04 -2.911667483176354e-04 -6.908961388286785e-06  2.104948207982915e-01
 1.333333333333333e-01 -8.065146535637043e-06 -3.825547527383124e-04 -3.824498466954914e-04 -6.495325563885407e-06  1.945841213481548e-01 -1.146156537711161e-05 -4.610995604172322e-04 -3.792915659470093e-04 -7.837638904574067e-06  2.021426001665689e-01 -1.539516198452092e-05 -5.513182460079944e-04 -3.739564434890676e-04 -9.278025379301713e-06  2.100648313312860e-01
 1.500000000000000e-01 -1.097313511764951e-05 -4.755599232544188e-04 -4.754298834769946e-04 -8.449914466266274e-06  1.941752224515081e-01 -1.536267327003102e-05 -5.727847069866053e-04 -4.717306427356654e-04 -1.019276254925403e-05  2.016898545221296e-01 -2.043831102394471e-05 -6.843523343551879e-04 -4.653761270375218e-04 -1.206195659252702e-05  2.095649437228383e-01
