 0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  9.714451465470120e-16  1.681161470785231e-02  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.147623662767217e-13  2.786799697273432e-02  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  6.938893903907228e-18  3.981093425477930e-02
 1.666666666666667e-02 -2.279893819650235e-07 -2.912148914623134e-06 -2.909286234686502e-06 -1.137538417558814e-07  1.680880413092423e-02 -3.102017494833461e-07 -5.406522926059776e-06 -2.939103491174161e-06 -1.488820081038678e-07  2.786155241651125e-02 -4.122461206309918e-07 -8.473746920346047e-06 -2.883175758957050e-06 -1.895093047626917e-07  3.980001068467423e-02
 3.333333333333333e-02 -9.294108068172652e-07 -1.145939192773171e-05 -1.144821338292922e-05 -4.687120115226540e-07  1.680032909584891e-02 -1.264293793923441e-06 -2.126473892160967e-05 -1.157036349750708e-05 -6.149421858669957e-07  2.784179863233549e-02 -1.679799568897889e-06 -3.331839952230246e-05 -1.135657689734382e-05 -7.833015528424525e-07  3.976701589729342e-02
 5.000000000000000e-02 -2.134587312876491e-06 -2.537022003812339e-05 -2.534569393805065e-05 -1.087308040652324e-06  1.678593305400580e-02 -2.902709729201889e-06 -4.704014364683394e-05 -2.563412007547741e-05 -1.427437708999280e-06  2.780811234118413e-02 -3.855085124956871e-06 -7.366645064099155e-05 -2.518489881213337e-05 -1.818355643196101e-06  3.971095439980660e-02
 6.666666666666667e-02 -3.879925247210047e-06 -4.438904186791076e-05 -4.434651698331099e-05 -1.991965870931645e-06  1.676535938606596e-02 -5.273492075114246e-06 -8.220766555167014e-05 -4.489580413127858e-05 -2.615523153594312e-06  2.775988272592894e-02 -6.999588517347857e-06 -1.286466138830829e-04 -4.417031380773984e-05 -3.331459922928381e-06  3.963077736151654e-02
 8.333333333333333e-02 -6.208608334917114e-06 -6.827512888954793e-05 -6.821028467178178e-05 -3.204852961374849e-06  1.673837207804849e-02 -8.433121049662880e-06 -1.262505027132925e-04 -6.914439080480880e-05 -4.207842937781203e-06  2.769651635647596e-02 -1.118480109242766e-05 -1.973826842093067e-04 -6.815015793068882e-05 -5.358546645059525e-06  3.952547505325427e-02
 1.000000000000000e-01 -9.171280008401107e-06 -9.680108910707641e-05 -9.670989922260648e-05 -4.747489582491993e-06  1.670475425254705e-02 -1.244731168619949e-05 -1.786584419093407e-04 -9.819015765229894e-05 -6.232058860522471e-06  2.761744244783265e-02 -1.649310115832848e-05 -2.789918530972935e-04 -9.699362438785053e-05 -7.934073545344533e-06  3.939407380644333e-02
 1.166666666666667e-01 -1.282669689537871e-05 -1.297508596508068e-04 -1.296295713769380e-04 -6.640352163134189e-06  1.666431043857483e-02 -1.739175340204980e-05 -2.389256451495111e-04 -1.318617199816408e-04 -8.714308123498882e-06  2.752211834602086e-02 -2.301853271616510e-05 -3.725825334059962e-04 -1.305974076020594e-04 -1.109031188748638e-05  3.923564450398942e-02
 1.333333333333333e-01 -1.724233405286414e-05 -1.669172138008268e-04 -1.667623382141520e-04 -8.902421177008069e-06  1.661686939234561e-02 -2.335276277225067e-05 -3.065479041964581e-04 -1.700023327266126e-04 -1.167858792880394e-05  2.741003519892873e-02 -3.086744843935896e-05 -4.772517719648720e-04 -1.688803192284108e-04 -1.485654310521417e-05  3.904931046055690e-02
 1.500000000000000e-01 -2.249491991274718e-05 -2.080987875844736e-04 -2.079070942761219e-04 -1.155067119346792e-05  1.656228704499313e-02 -3.042781719893306e-05 -3.810193816833340e-04 -2.124654685250055e-04 -1.514606339694108e-05  2.728072374462201e-02 -4.015897550780235e-05 -5.920822744218540e-04 -2.117768855576796e-04 -1.925816430520949e-05  3.883425592995601e-02
