0.000 1.00  9.0815006e-01  6.8302748e-02  4.7773196e+00  1.8947368e+01  4.5892434e+00 -3.9368573e-02  0.0000000e+00  1.9126689e+01  9.4641338e-03  0.0000000e+00  0.0000000e+00  0.0000000e+00  8.3024587e-01 -3.1490799e-10  0.0000000e+00 5.1888272e-01  1.7374768e-11 -0.0000000e+00 7.6621891e-02  4.9133881e-02
0.100 1.00  9.0814126e-01  6.8302748e-02  4.7771017e+00  1.8947368e+01  4.5888438e+00 -3.9408397e-02  6.0443723e-04  1.9123173e+01  9.2785810e-03  0.0000000e+00  2.9014421e-02  1.0000000e-01  8.3025028e-01  5.3055824e-06  2.1843295e-05 5.1893015e-01  9.1407516e-05 -1.1136974e-05 7.6625230e-02  4.9134491e-02
0.150 1.00  9.0811595e-01  6.8302748e-02  4.7764754e+00  1.8947368e+01  4.5883784e+00 -3.9379868e-02  1.3599838e-03  1.9118762e+01  9.0457566e-03  0.0000000e+00  4.0952929e-02  1.5000000e-01  8.3025599e-01  1.2188647e-05  4.9147415e-05 5.1898990e-01  2.0655243e-04 -2.5058192e-05 7.6629447e-02  4.9135235e-02
0.200 1.00  9.0808184e-01  6.8302748e-02  4.7756318e+00  1.8947368e+01  4.5876938e+00 -3.9353538e-02  2.4177489e-03  1.9112339e+01  8.7067896e-03  0.0000000e+00  5.4775595e-02  2.0000000e-01  8.3026399e-01  2.1822559e-05  8.7373182e-05 5.1907419e-01  3.6899468e-04 -4.4547898e-05 7.6635410e-02  4.9136299e-02
0.250 1.00  9.0799505e-01  6.8302748e-02  4.7734875e+00  1.8947368e+01  4.5868971e+00 -3.9088909e-02  3.7777327e-03  1.9103875e+01  8.2600766e-03  0.0000000e+00  8.0926157e-02  2.5000000e-01  8.3027443e-01  3.4396253e-05  1.3652060e-04 5.1918354e-01  5.7973740e-04 -6.9606090e-05 7.6643179e-02  4.9137664e-02
0.300 1.00  9.0799934e-01  6.8302748e-02  4.7735933e+00  1.8947368e+01  4.5857452e+00 -3.9351520e-02  5.4399351e-03  1.9094372e+01  7.7584992e-03  0.0000000e+00  8.8376951e-02  3.0000000e-01  8.3028724e-01  4.9829051e-05  1.9658966e-04 5.1931757e-01  8.3804447e-04 -1.0023277e-04 7.6652687e-02  4.9139391e-02
0.350 1.00  9.0804261e-01  6.8302748e-02  4.7746620e+00  1.8947368e+01  4.5841158e+00 -3.9907785e-02  7.4043561e-03  1.9081714e+01  7.0904722e-03  0.0000000e+00  9.0919839e-02  3.5000000e-01  8.3030250e-01  6.8204662e-05  2.6758037e-04 5.1947655e-01  1.1444425e-03 -1.3642794e-04 7.6663959e-02  4.9141484e-02
0.375 1.00  9.0798590e-01  6.8302748e-02  4.7732614e+00  1.8947368e+01  4.5834326e+00 -3.9769190e-02  8.4998985e-03  1.9074836e+01  6.7274467e-03  0.0000000e+00  8.1006159e-02  3.7500000e-01  8.3031124e-01  7.8736822e-05  3.0717134e-04 5.1956676e-01  1.3182936e-03 -1.5661370e-04 7.6670466e-02  4.9142579e-02
0.425 1.00  9.0796756e-01  6.8302748e-02  4.7728087e+00  1.8947368e+01  4.5816693e+00 -4.0047567e-02  1.0917647e-02  1.9059777e+01  5.9326818e-03  0.0000000e+00  1.0959825e-01  4.2500000e-01  8.3033054e-01  1.0198087e-04  3.9454452e-04 5.1976545e-01  1.7012135e-03 -2.0116160e-04 7.6684691e-02  4.9145144e-02
0.450 1.00  9.0768431e-01  6.8302748e-02  4.7658348e+00  1.8947368e+01  4.5812804e+00 -3.8724458e-02  1.2239854e-02  1.9050596e+01  5.4481373e-03  0.0000000e+00  1.2791168e-01  4.5000000e-01  8.3034131e-01  1.1494667e-04  4.4232673e-04 5.1987538e-01  1.9130623e-03 -2.2552373e-04 7.6692646e-02  4.9146504e-02
0.475 1.00  9.0787457e-01  6.8302748e-02  4.7705157e+00  1.8947368e+01  4.5798752e+00 -3.9962242e-02  1.3637615e-02  1.9042902e+01  5.0420572e-03  0.0000000e+00  1.0665924e-01  4.7500000e-01  8.3035262e-01  1.2857927e-04  4.9283935e-04 5.1999090e-01  2.1357049e-03 -2.5127798e-04 7.6700954e-02  4.9148012e-02
0.500 1.00  9.0765888e-01  6.8302748e-02  4.7652103e+00  1.8947368e+01  4.5791124e+00 -3.9053460e-02  1.5110931e-02  1.9032037e+01  4.4685959e-03  0.0000000e+00  1.2755834e-01  5.0000000e-01  8.3036481e-01  1.4325148e-04  5.4608239e-04 5.2011441e-01  2.3737382e-03 -2.7842436e-04 7.6709930e-02  4.9149549e-02
