0.000 1.00  6.0141880e-01  6.6666667e-02  2.5033359e+00  3.7500000e+00  2.5001325e+00 -1.2796567e-03  0.0000000e+00  3.7592660e+00  2.4709343e-03  0.0000000e+00  0.0000000e+00  0.0000000e+00  8.5566526e-01  6.8959860e-10  0.0000000e+00 6.1322984e-01  4.9251714e-12 -0.0000000e+00 1.0420754e-01  4.9427102e-02
0.010 1.00  6.0141943e-01  6.6666667e-02  2.5033374e+00  3.7500000e+00  2.5001444e+00 -1.2755147e-03  6.0443723e-06  3.7593055e+00  2.4814783e-03  0.0000000e+00  7.1306575e-03  1.0000000e-02  8.5566516e-01 -1.0878510e-07  2.1843295e-07 6.1322933e-01 -8.4365897e-07 -1.1136974e-07 1.0420728e-01  4.9427109e-02
0.090 1.00  6.0147240e-01  6.6666667e-02  2.5034623e+00  3.7500000e+00  2.5011324e+00 -9.3067113e-04  4.8959416e-04  3.7626089e+00  3.3623816e-03  0.0000000e+00  6.4799683e-02  9.0000000e-02  8.5565792e-01 -8.5790641e-06  1.7693069e-05 6.1318642e-01 -7.0804909e-05 -9.0209493e-06 1.0418487e-01  4.9427534e-02
0.100 1.00  6.0148289e-01  6.6666667e-02  2.5034871e+00  3.7500000e+00  2.5013828e+00 -8.4056572e-04  6.0443723e-04  3.7634278e+00  3.5807366e-03  0.0000000e+00  7.2398413e-02  1.0000000e-01  8.5565624e-01 -1.0537040e-05  2.1843295e-05 6.1317602e-01 -8.7771081e-05 -1.1136974e-05 1.0417940e-01  4.9427610e-02
0.150 1.00  6.0158430e-01  6.6666667e-02  2.5037264e+00  3.7500000e+00  2.5029862e+00 -2.9563786e-04  1.3599838e-03  3.7688896e+00  5.0372333e-03  0.0000000e+00  1.0979908e-01  1.5000000e-01  8.5564557e-01 -2.3003916e-05  4.9147415e-05 6.1310636e-01 -2.0136063e-04 -2.5058192e-05 1.0414249e-01  4.9427962e-02
0.200 1.00  6.0169982e-01  6.6666667e-02  2.5039992e+00  3.7500000e+00  2.5053973e+00  5.5835480e-04  2.4177489e-03  3.7768792e+00  7.1677825e-03  0.0000000e+00  1.4714144e-01  2.0000000e-01  8.5563138e-01 -3.9596197e-05  8.7373182e-05 6.1300559e-01 -3.6569570e-04 -4.4547898e-05 1.0408836e-01  4.9427993e-02
0.250 1.00  6.0191667e-01  6.6666667e-02  2.5045115e+00  3.7500000e+00  2.5085178e+00  1.5995986e-03  3.7777327e-03  3.7876577e+00  1.0042064e-02  0.0000000e+00  1.8564927e-01  2.5000000e-01  8.5561454e-01 -5.9276495e-05  1.3652060e-04 6.1287243e-01 -5.8284504e-04 -6.9606090e-05 1.0401574e-01  4.9427441e-02
0.300 1.00  6.0209183e-01  6.6666667e-02  2.5049258e+00  3.7500000e+00  2.5127079e+00  3.1067346e-03  5.4399351e-03  3.8014278e+00  1.3714087e-02  0.0000000e+00  2.2554219e-01  3.0000000e-01  8.5559572e-01 -8.1270356e-05  1.9658966e-04 6.1270436e-01 -8.5690487e-04 -1.0023277e-04 1.0392244e-01  4.9425790e-02
0.350 1.00  6.0245099e-01  6.6666667e-02  2.5057762e+00  3.7500000e+00  2.5177058e+00  4.7608327e-03  7.4043561e-03  3.8188418e+00  1.8357820e-02  0.0000000e+00  2.6683798e-01  3.5000000e-01  8.5557633e-01 -1.0392491e-04  2.6758037e-04 6.1250045e-01 -1.1894302e-03 -1.3642794e-04 1.0380691e-01  4.9422656e-02
0.375 1.00  6.0261361e-01  6.6666667e-02  2.5061617e+00  3.7500000e+00  2.5206863e+00  5.7955419e-03  8.4998985e-03  3.8289220e+00  2.1045879e-02  0.0000000e+00  2.8650294e-01  3.7500000e-01  8.5556668e-01 -1.1520889e-04  3.0717134e-04 6.1238393e-01 -1.3794364e-03 -1.5661370e-04 1.0373976e-01  4.9420261e-02
