0.000 1.00  3.0045979e-01  3.6616001e-02  2.0968878e+00  1.3186813e+00  2.0966415e+00 -1.1745986e-04  0.0000000e+00  1.3207928e+00  1.6012433e-03  0.0000000e+00  0.0000000e+00  0.0000000e+00  8.7834239e-01  4.7694959e-11  0.0000000e+00 6.7682375e-01 -4.6440629e-13 -0.0000000e+00 1.0447931e-01  4.1807550e-02
0.100 1.00  3.0032295e-01  3.6616001e-02  2.0967930e+00  1.3186813e+00  2.0977734e+00  4.6753483e-04  6.0443723e-04  1.3216171e+00  2.2263152e-03  0.0000000e+00  9.3153397e-02  1.0000000e-01  8.7835381e-01  1.3007370e-05  2.1843295e-05 6.7678161e-01 -6.2261961e-05 -1.1136974e-05 1.0444729e-01  4.1804299e-02
0.150 1.00  3.0015220e-01  3.6616001e-02  2.0966749e+00  1.3186813e+00  2.0991924e+00  1.2007209e-03  1.3599838e-03  1.3226533e+00  3.0121189e-03  0.0000000e+00  1.3973964e-01  1.5000000e-01  8.7836835e-01  2.9560771e-05  4.9147415e-05 6.7672925e-01 -1.3961585e-04 -2.5058192e-05 1.0440711e-01  4.1800140e-02
0.200 1.00  2.9991492e-01  3.6616001e-02  2.0965109e+00  1.3186813e+00  2.1011828e+00  2.2284350e-03  2.4177489e-03  1.3241152e+00  4.1206602e-03  0.0000000e+00  1.8634778e-01  2.0000000e-01  8.7838920e-01  5.3291176e-05  8.7373182e-05 6.7665657e-01 -2.4700897e-04 -4.4547898e-05 1.0435057e-01  4.1794140e-02
0.250 1.00  2.9961051e-01  3.6616001e-02  2.0963007e+00  1.3186813e+00  2.1037566e+00  3.5567168e-03  3.7777327e-03  1.3260138e+00  5.5604565e-03  0.0000000e+00  2.3296624e-01  2.5000000e-01  8.7841684e-01  8.4765219e-05  1.3652060e-04 6.7656419e-01 -3.8349530e-04 -6.9606090e-05 1.0427738e-01  4.1786119e-02
0.300 1.00  2.9923874e-01  3.6616001e-02  2.0960444e+00  1.3186813e+00  2.1069276e+00  5.1922695e-03  5.4399351e-03  1.3283638e+00  7.3425704e-03  0.0000000e+00  2.7960977e-01  3.0000000e-01  8.7845194e-01  1.2472641e-04  1.9658966e-04 6.7645299e-01 -5.4778654e-04 -1.0023277e-04 1.0418716e-01  4.1775847e-02
0.350 1.00  2.9880790e-01  3.6616001e-02  2.0957478e+00  1.3186813e+00  2.1106847e+00  7.1272277e-03  7.4043561e-03  1.3311862e+00  9.4828519e-03  0.0000000e+00  3.2627793e-01  3.5000000e-01  8.7849531e-01  1.7410147e-04  2.6758037e-04 6.7632405e-01 -7.3830078e-04 -1.3642794e-04 1.0407937e-01  4.1763004e-02
0.375 1.00  2.9856168e-01  3.6616001e-02  2.0955786e+00  1.3186813e+00  2.1128187e+00  8.2268883e-03  8.4998985e-03  1.3327802e+00  1.0691676e-02  0.0000000e+00  3.4961109e-01  3.7500000e-01  8.7852039e-01  2.0265730e-04  3.0717134e-04 6.7625338e-01 -8.4271289e-04 -1.5661370e-04 1.0401876e-01  4.1755525e-02
0.400 1.00  2.9831284e-01  3.6616001e-02  2.0954078e+00  1.3186813e+00  2.1150650e+00  9.3810971e-03  9.6709957e-03  1.3345025e+00  1.1997719e-02  0.0000000e+00  3.7298489e-01  4.0000000e-01  8.7854795e-01  2.3403568e-04  3.4949273e-04 6.7617882e-01 -9.5287924e-04 -1.7819159e-04 1.0395349e-01  4.1747253e-02
0.425 1.00  2.9804253e-01  3.6616001e-02  2.0952224e+00  1.3186813e+00  2.1174918e+00  1.0628648e-02  1.0917647e-02  1.3363546e+00  1.3402263e-02  0.0000000e+00  3.9634529e-01  4.2500000e-01  8.7857811e-01  2.6837523e-04  3.9454452e-04 6.7610062e-01 -1.0684135e-03 -2.0116160e-04 1.0388354e-01  4.1738151e-02
0.450 1.00  2.9775799e-01  3.6616001e-02  2.0950275e+00  1.3186813e+00  2.1200778e+00  1.1957004e-02  1.2239854e-02  1.3383417e+00  1.4909133e-02  0.0000000e+00  4.1971521e-01  4.5000000e-01  8.7861106e-01  3.0588686e-04  4.4232673e-04 6.7601904e-01 -1.1889432e-03 -2.2552373e-04 1.0380877e-01  4.1728152e-02
0.475 1.00  2.9745954e-01  3.6616001e-02  2.0948234e+00  1.3186813e+00  2.1228255e+00  1.3367281e-02  1.3637615e-02  1.3404681e+00  1.6521644e-02  0.0000000e+00  4.4309991e-01  4.7500000e-01  8.7864698e-01  3.4677852e-04  4.9283935e-04 6.7593438e-01 -1.3140411e-03 -2.5127798e-04 1.0372909e-01  4.1717191e-02
0.500 1.00  2.9714641e-01  3.6616001e-02  2.0946095e+00  1.3186813e+00  2.1257421e+00  1.4863195e-02  1.5110931e-02  1.3427390e+00  1.8243772e-02  0.0000000e+00  4.6649766e-01  5.0000000e-01  8.7868606e-01  3.9127053e-04  5.4608239e-04 6.7584693e-01 -1.4432420e-03 -2.7842436e-04 1.0364438e-01  4.1705195e-02
