0.000 1.00  1.0013734e-01  1.2468593e-02  2.0101035e+00  4.0404040e-01  2.0101373e+00  1.6782383e-05  0.0000000e+00  4.0462011e-01  1.4347730e-03  0.0000000e+00  0.0000000e+00  0.0000000e+00  8.9221662e-01  2.2455815e-11  0.0000000e+00 7.1407554e-01 -7.5828233e-14 -0.0000000e+00 9.9636093e-02  3.6583708e-02
0.010 1.00  1.0013662e-01  1.2468593e-02  2.0101034e+00  4.0404040e-01  2.0101497e+00  2.3017352e-05  6.0443723e-06  4.0462222e-01  1.4399854e-03  0.0000000e+00  9.9548385e-03  1.0000000e-02  8.9221680e-01  2.0220328e-07  2.1843295e-07 7.1407533e-01 -2.9857736e-07 -1.1136974e-07 9.9635749e-02  3.6583662e-02
0.090 1.00  1.0007921e-01  1.2468593e-02  2.0100917e+00  4.0404040e-01  2.0111759e+00  5.3934877e-04  4.8959416e-04  4.0480322e-01  1.8879754e-03  0.0000000e+00  9.1864873e-02  9.0000000e-02  8.9223295e-01  1.8309698e-05  1.7693069e-05 7.1405872e-01 -2.3564704e-05 -9.0209493e-06 9.9606224e-02  3.6579462e-02
0.100 1.00  1.0006530e-01  1.2468593e-02  2.0100889e+00  4.0404040e-01  2.0114278e+00  6.6609007e-04  6.0443723e-04  4.0484838e-01  1.9997353e-03  0.0000000e+00  1.0239720e-01  1.0000000e-01  8.9223709e-01  2.2941698e-05  2.1843295e-05 7.1405487e-01 -2.8950127e-05 -1.1136974e-05 9.9598873e-02  3.6578372e-02
0.150 1.00  9.9968875e-02  1.2468593e-02  2.0100693e+00  4.0404040e-01  2.0131732e+00  1.5441539e-03  1.3599838e-03  4.0516048e-01  2.7721802e-03  0.0000000e+00  1.5619455e-01  1.5000000e-01  8.9226634e-01  5.5732478e-05  4.9147415e-05 7.1403047e-01 -6.3123169e-05 -2.5058192e-05 9.9548230e-02  3.6570558e-02
0.200 1.00  9.9834580e-02  1.2468593e-02  2.0100421e+00  4.0404040e-01  2.0157098e+00  2.8197106e-03  2.4177489e-03  4.0563649e-01  3.9503089e-03  0.0000000e+00  2.1193424e-01  2.0000000e-01  8.9231260e-01  1.0758215e-04  8.7373182e-05 7.1399922e-01 -1.0687933e-04 -4.4547898e-05 9.9471655e-02  3.6557968e-02
0.250 1.00  9.9637772e-02  1.2468593e-02  2.0100022e+00  4.0404040e-01  2.0193708e+00  4.6609930e-03  3.7777327e-03  4.0630874e-01  5.6141308e-03  0.0000000e+00  2.6993712e-01  2.5000000e-01  8.9238038e-01  1.8354163e-04  1.3652060e-04 7.1396453e-01 -1.5546551e-04 -6.9606090e-05 9.9364358e-02  3.6539085e-02
0.300 1.00  9.9415907e-02  1.2468593e-02  2.0099574e+00  4.0404040e-01  2.0239073e+00  6.9403867e-03  5.4399351e-03  4.0722750e-01  7.8880735e-03  0.0000000e+00  3.2975610e-01  3.0000000e-01  8.9247582e-01  2.9051637e-04  1.9658966e-04 7.1393225e-01 -2.0066905e-04 -1.0023277e-04 9.9220597e-02  3.6512051e-02
0.350 1.00  9.9079887e-02  1.2468593e-02  2.0098897e+00  4.0404040e-01  2.0302636e+00  1.0136828e-02  7.4043561e-03  4.0840435e-01  1.0800771e-02  0.0000000e+00  3.9462032e-01  3.5000000e-01  8.9260748e-01  4.3808251e-04  2.6758037e-04 7.1391171e-01 -2.2943336e-04 -1.3642794e-04 9.9031571e-02  3.6473829e-02
0.375 1.00  9.8908062e-02  1.2468593e-02  2.0098552e+00  4.0404040e-01  2.0338677e+00  1.1947404e-02  8.4998985e-03  4.0914486e-01  1.2633531e-02  0.0000000e+00  4.2717507e-01  3.7500000e-01  8.9269043e-01  5.3105110e-04  3.0717134e-04 7.1391040e-01 -2.3126533e-04 -1.5661370e-04 9.8916878e-02  3.6449430e-02
0.400 1.00  9.8721575e-02  1.2468593e-02  2.0098178e+00  4.0404040e-01  2.0379166e+00  1.3980768e-02  9.6709957e-03  4.1000096e-01  1.4752375e-02  0.0000000e+00  4.6018077e-01  4.0000000e-01  8.9278741e-01  6.3975197e-04  3.4949273e-04 7.1391862e-01 -2.1975750e-04 -1.7819159e-04 9.8786495e-02  3.6420669e-02
0.425 1.00  9.8502107e-02  1.2468593e-02  2.0097738e+00  4.0404040e-01  2.0426109e+00  1.6338662e-02  1.0917647e-02  4.1097631e-01  1.7166378e-02  0.0000000e+00  4.9513626e-01  4.2500000e-01  8.9290083e-01  7.6686862e-04  3.9454452e-04 7.1394000e-01 -1.8981677e-04 -2.0116160e-04 9.8637853e-02  3.6386637e-02
0.450 1.00  9.8261372e-02  1.2468593e-02  2.0097258e+00  4.0404040e-01  2.0479906e+00  1.9039828e-02  1.2239854e-02  4.1213429e-01  2.0032369e-02  0.0000000e+00  5.3152882e-01  4.5000000e-01  8.9303372e-01  9.1581846e-04  4.4232673e-04 7.1397945e-01 -1.3457561e-04 -2.2552373e-04 9.8468179e-02  3.6346309e-02
0.475 1.00  9.7973260e-02  1.2468593e-02  2.0096684e+00  4.0404040e-01  2.0540512e+00  2.2084625e-02  1.3637615e-02  4.1336156e-01  2.3069855e-02  0.0000000e+00  5.6816702e-01  4.7500000e-01  8.9319004e-01  1.0910133e-03  4.9283935e-04 7.1404369e-01 -4.4612753e-05 -2.5127798e-04 9.8274216e-02  3.6298470e-02
0.500 1.00  9.7707814e-02  1.2468593e-02  2.0096157e+00  4.0404040e-01  2.0607952e+00  2.5467286e-02  1.5110931e-02  4.1495305e-01  2.7008787e-02  0.0000000e+00  6.0667761e-01  5.0000000e-01  8.9337479e-01  1.2980870e-03  5.4608239e-04 7.1414189e-01  9.2914236e-05 -2.7842436e-04 9.8051350e-02  3.6241403e-02
