 0.000000000000000e+00  0.000000000000000e+00 -8.261178255986385e-06 -6.384290611363003e-16  8.175899013905009e-09  0.000000000000000e+00 -2.911420249108046e-03  2.388150441290371e-14  2.455539692379494e-07  0.000000000000000e+00 -2.903562253174395e-03  8.085199176832703e-14 -5.537305614901344e-09  0.000000000000000e+00  1.255546750333864e-17 -1.255546750333864e-17  0.000000000000000e+00  0.000000000000000e+00  6.762849062919009e-02  1.896371948362230e-12  8.971974821414541e-08  0.000000000000000e+00 -6.503657373151779e-10  9.497102811204666e-17  0.000000000000000e+00  2.495558194262008e-08 -4.275966664351195e-11 -1.957791296702122e-14  0.000000000000000e+00 -2.585377209088444e-06 -4.353664469409525e-11 -4.167754466197215e-15  0.000000000000000e+00  6.767407694082891e-08 -5.696559671045044e-10 -9.305781891221561e-25  0.000000000000000e+00 -6.479889321572677e-09 -6.745549594160821e-11 -4.857583519451980e-14  0.000000000000000e+00 -1.669246719043782e-07
 1.666666666666667e-02  0.000000000000000e+00 -8.545302433866110e-06  2.903913885071198e-14  0.000000000000000e+00 -1.021252516819272e-08 -2.863123001104488e-03  3.227019346185855e-14  0.000000000000000e+00  1.491248761649466e-06 -2.855371738407080e-03  4.159910263479283e-14  0.000000000000000e+00 -2.815578409439898e-08 -5.555309465129330e-09  1.920050223379240e-16  0.000000000000000e+00 -1.816311723969644e-09  6.762078471226092e-02 -9.625633623500107e-14  0.000000000000000e+00  5.874771633052056e-08 -1.999410675798497e-14 -9.045032092727010e-15  0.000000000000000e+00  1.021252516819272e-08  0.000000000000000e+00 -3.227019346185855e-14  0.000000000000000e+00 -1.491248761649466e-06  0.000000000000000e+00 -4.159910263479283e-14  0.000000000000000e+00  2.815578409439898e-08 -1.628619963115373e-16 -2.914302602638669e-17  0.000000000000000e+00  1.816311723969644e-09  2.979240118494708e-13 -2.016676756144697e-13  0.000000000000000e+00 -5.874771633052056e-08
 3.333333333333333e-02  0.000000000000000e+00 -9.142250950165960e-06  1.960129107636543e-15  0.000000000000000e+00 -3.768216241398223e-09 -2.815245119009130e-03 -3.642485618682301e-15  0.000000000000000e+00  6.564799992230148e-07 -2.807584948549437e-03  4.539337655762310e-15  0.000000000000000e+00 -9.199059859341108e-09 -2.271263946663827e-08  6.656749677631434e-16  0.000000000000000e+00 -7.237984717957061e-10  6.759714866476249e-02 -8.613526558676199e-13  0.000000000000000e+00  1.777992469920164e-08 -6.535975062817046e-15  4.575845955180503e-15  0.000000000000000e+00  3.768216241398223e-09  0.000000000000000e+00  3.642485618682301e-15  0.000000000000000e+00 -6.564799992230148e-07  0.000000000000000e+00 -4.539337655762310e-15  0.000000000000000e+00  9.199059859341108e-09 -6.453412730887787e-16 -2.033369467436473e-17  0.000000000000000e+00  7.237984717957061e-10 -3.071536081034054e-13  1.168506263971025e-12  0.000000000000000e+00 -1.777992469920164e-08
 5.000000000000000e-02  0.000000000000000e+00 -1.008272504559653e-05  2.883323123987168e-13  0.000000000000000e+00 -1.555810518455013e-09 -2.767769196821606e-03  2.362346429585216e-14  0.000000000000000e+00  2.707801900589564e-07 -2.760198473560801e-03  1.691745701859482e-14  0.000000000000000e+00 -3.283675937063024e-09 -5.267581285366769e-08 -2.048283029300630e-16  0.000000000000000e+00 -2.750763329742816e-10  6.755677534885629e-02  3.928107839001882e-13  0.000000000000000e+00  6.216471407083368e-09 -2.893320117394202e-13  9.996993407034519e-16  0.000000000000000e+00  1.555810518455013e-09  1.608007347067564e-17 -2.363954436932283e-14  0.000000000000000e+00 -2.707801900589564e-07 -3.760826285809094e-16 -1.654137439001391e-14  0.000000000000000e+00  3.283675937063024e-09  2.043130674293451e-16  5.152355007179487e-19  0.000000000000000e+00  2.750763329742816e-10  1.405559696410208e-15 -3.942163435965984e-13  0.000000000000000e+00 -6.216471407083368e-09
 6.666666666666667e-02  0.000000000000000e+00 -1.139913024727793e-05  4.616599257826343e-14  0.000000000000000e+00 -6.471836376965840e-10 -2.720684794305556e-03  2.794596151711737e-14  0.000000000000000e+00  1.042612700896672e-07 -2.713206100156267e-03 -9.552688501335282e-15  0.000000000000000e+00 -1.162681936839327e-09 -9.658075353609171e-08  3.620483514360897e-18  0.000000000000000e+00 -6.956838666624692e-11  6.749882346320903e-02 -4.155287225415805e-13  0.000000000000000e+00  2.073839600047478e-09 -4.556422649121608e-14 -6.017660870473451e-16  0.000000000000000e+00  6.471836376965840e-10  7.579792913117722e-16 -2.870394080842914e-14  0.000000000000000e+00 -1.042612700896672e-07  5.621588264337340e-17  9.496472618691909e-15  0.000000000000000e+00  1.162681936839327e-09 -1.322754443700897e-18 -2.297729070659999e-18  0.000000000000000e+00  6.956838666624692e-11  4.734743413309372e-14  3.681812884084867e-13  0.000000000000000e+00 -2.073839600047478e-09
 8.333333333333333e-02  0.000000000000000e+00 -1.312561208727299e-05 -4.572869657265034e-14  0.000000000000000e+00 -2.695927396152372e-10 -2.673981367391859e-03  3.285132582631078e-15  0.000000000000000e+00  3.718897376549582e-08 -2.666598830792117e-03  8.526599565295001e-15  0.000000000000000e+00 -3.909555530874631e-10 -1.555775712314637e-07  3.489976913012690e-17  0.000000000000000e+00  3.304285881369773e-12  6.742241658784433e-02 -3.744504706304497e-13  0.000000000000000e+00  6.724135553914934e-10  4.658507991660938e-14 -8.563833439590406e-16  0.000000000000000e+00  2.695927396152372e-10  7.512555437764676e-16 -4.036388126407546e-15  0.000000000000000e+00 -3.718897376549582e-08 -5.049265042536555e-16 -8.021673061041346e-15  0.000000000000000e+00  3.909555530874631e-10 -3.719774304624822e-17  2.297973916121315e-18  0.000000000000000e+00 -3.304285881369773e-12 -5.289583875078829e-14  4.273463093812380e-13  0.000000000000000e+00 -6.724135553914934e-10
 1.000000000000000e-01  0.000000000000000e+00 -1.529802566968397e-05 -1.558085427442058e-13  0.000000000000000e+00 -1.098437317327366e-10 -2.627646839297550e-03 -1.839414037752007e-14  0.000000000000000e+00  1.219764932721551e-08 -2.620364680297644e-03 -4.883246584874712e-15  0.000000000000000e+00 -1.241113834968277e-10 -2.308191139389778e-07  7.866818497624314e-20  0.000000000000000e+00  2.559832537174601e-11  6.732664196731029e-02 -7.762540610301016e-13  0.000000000000000e+00  1.998819859627687e-10  1.557522006536533e-13  5.634209055251430e-17  0.000000000000000e+00  1.098437317327366e-10 -8.162585462146571e-16  1.921039892373473e-14  0.000000000000000e+00 -1.219764932721551e-08  3.766247296671521e-16  4.506621855207560e-15  0.000000000000000e+00  1.241113834968277e-10  0.000000000000000e+00 -7.866818497624314e-20  0.000000000000000e+00 -2.559832537174601e-11  3.516479642196035e-14  7.410892646081413e-13  0.000000000000000e+00 -1.998819859627687e-10
 1.166666666666667e-01  0.000000000000000e+00 -1.795389407859029e-05 -4.510735047199427e-14  0.000000000000000e+00 -4.518326445819175e-11 -2.581666614102544e-03  7.676151381197371e-14  0.000000000000000e+00  3.796037846039158e-09 -2.574488468286168e-03  9.084746843690539e-15  0.000000000000000e+00 -5.442458679907891e-11 -3.234490555630953e-07  1.131794836209355e-18  0.000000000000000e+00  2.820078653855847e-11  6.721054941301419e-02  5.502681643676510e-13  0.000000000000000e+00  8.076482538310614e-11  4.617077831441541e-14 -1.063427842421145e-15  0.000000000000000e+00  4.518326445819175e-11  1.221997492344834e-16 -7.688371356120820e-14  0.000000000000000e+00 -3.796037846039158e-09  3.878326696252210e-16 -9.472579513315760e-15  0.000000000000000e+00  5.442458679907891e-11  0.000000000000000e+00 -1.131794836209355e-18  0.000000000000000e+00 -2.820078653855847e-11  4.865801771919420e-14 -5.989261820868452e-13  0.000000000000000e+00 -8.076482538310614e-11
 1.333333333333333e-01  0.000000000000000e+00 -2.113234230855216e-05 -3.978776130179190e-13  0.000000000000000e+00 -1.605494190148665e-11 -2.536022913251015e-03  1.776703784095446e-14  0.000000000000000e+00  1.230602366536493e-09 -2.528951616035687e-03  3.384185293109354e-14  0.000000000000000e+00 -2.979747048062475e-11 -4.345866503955566e-07  5.436786851070134e-18  0.000000000000000e+00  2.560315362977251e-11  6.707315023298023e-02 -5.879047249024438e-13  0.000000000000000e+00  3.041084051247367e-11  3.979838173969776e-13 -1.062043790585332e-16  0.000000000000000e+00  1.605494190148665e-11 -1.229021089543467e-15 -1.653801675141099e-14  0.000000000000000e+00 -1.230602366536493e-09  1.302804435512894e-16 -3.397213337464483e-14  0.000000000000000e+00  2.979747048062475e-11  0.000000000000000e+00 -5.436786851070134e-18  0.000000000000000e+00 -2.560315362977251e-11  6.516185160898580e-13 -6.371379118741416e-14  0.000000000000000e+00 -3.041084051247367e-11
 1.500000000000000e-01  0.000000000000000e+00 -2.487400222871500e-05  1.889323251883304e-13  0.000000000000000e+00 -6.494698753952387e-12 -2.490694327785840e-03 -1.216604941789434e-14  0.000000000000000e+00  5.775027968855928e-10 -2.483731946556433e-03  4.411401799409020e-15  0.000000000000000e+00 -3.141868709644058e-11 -5.653088918671162e-07 -2.375715658811499e-18  0.000000000000000e+00  1.298661156910741e-11  6.691341620586719e-02 -5.774547506831595e-14  0.000000000000000e+00  3.253453062512790e-12 -1.904285434528057e-13  1.496218264475254e-15  0.000000000000000e+00  6.494698753952387e-12  0.000000000000000e+00  1.216604941789434e-14  0.000000000000000e+00 -5.775027968855928e-10  0.000000000000000e+00 -4.411401799409020e-15  0.000000000000000e+00  3.141868709644058e-11  0.000000000000000e+00  2.375715658811499e-18  0.000000000000000e+00 -1.298661156910741e-11  1.682074618480911e-14  4.092472888350684e-14  0.000000000000000e+00 -3.253453062512790e-12
 1.666666666666667e-01  0.000000000000000e+00 -2.922088314240689e-05 -1.958994083487223e-14  0.000000000000000e+00  1.068755896499810e-12 -2.445655527955812e-03 -1.831130733154218e-14  0.000000000000000e+00  3.103458930814318e-10 -2.438803491142829e-03 -2.142210020483759e-14  0.000000000000000e+00 -5.461278261217895e-11 -7.166295327016380e-07  2.918557898883099e-18  0.000000000000000e+00  3.529070640737908e-12  6.673027860259566e-02  5.517808432387028e-13  0.000000000000000e+00 -5.138635350565579e-11  1.960066207517371e-14 -1.072124030147826e-17  0.000000000000000e+00 -1.068755896499810e-12  0.000000000000000e+00  1.831130733154218e-14  0.000000000000000e+00 -3.103458930814318e-10  0.000000000000000e+00  2.142210020483759e-14  0.000000000000000e+00  5.461278261217895e-11  0.000000000000000e+00 -2.918557898883099e-18  0.000000000000000e+00 -3.529070640737908e-12 -4.390975430479394e-14 -5.078710889339089e-13  0.000000000000000e+00  5.138635350565579e-11
 1.833333333333333e-01  0.000000000000000e+00 -3.421620301233435e-05  5.895945624084797e-15  0.000000000000000e+00  4.847625691703841e-12 -2.400877054035511e-03  2.427311823760547e-15  0.000000000000000e+00  1.937009181524063e-10 -2.394136304063247e-03 -4.715889137529850e-14  0.000000000000000e+00 -6.233822052309490e-11 -8.894755544435691e-07 -4.733431867493844e-18  0.000000000000000e+00  2.830922992210519e-12  6.652262727711107e-02 -7.275291480368651e-13  0.000000000000000e+00 -6.272372898852296e-11 -6.472530063592900e-15  5.765844395081030e-16  0.000000000000000e+00 -4.847625691703841e-12  0.000000000000000e+00 -2.427311823760547e-15  0.000000000000000e+00 -1.937009181524063e-10  0.000000000000000e+00  4.715889137529850e-14  0.000000000000000e+00  6.233822052309490e-11  0.000000000000000e+00  4.733431867493844e-18  0.000000000000000e+00 -2.830922992210519e-12 -1.838503307927120e-14  7.459141811161363e-13  0.000000000000000e+00  6.272372898852296e-11
