 3.630534593914344e-06  7.471662177849225e-13  0.000000000000000e+00 -6.338701347141651e-08  0.000000000000000e+00  0.000000000000000e+00
 5.097234508651785e-06 -2.472910765050074e-11  0.000000000000000e+00  6.006904147426440e-07  0.000000000000000e+00  0.000000000000000e+00
 4.726733208645613e-08  1.646505154440092e-11  0.000000000000000e+00 -1.242438810056257e-06  0.000000000000000e+00  0.000000000000000e+00
-2.797035200423614e-16 -2.775557561562891e-16  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 2.858604668750914e-09  1.389387032074002e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.874023326895903e-07
 3.239132795158591e-08  2.630016733909391e-11  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.334448262335641e-05
-5.004217546883801e-08  5.354947252766626e-11  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.052180276239767e-06
 1.937197406199526e-08 -7.874036843049993e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.131268362042359e-07
 0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 3.757468729843718e-06  6.211697822777751e-14  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.025468055679268e-07
 5.111653178726501e-06 -6.663514184879205e-11  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  5.048928584550083e-06
 3.482660728882319e-08 -8.978595644748566e-11  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.280262851288683e-07
-1.518880233989596e-10  4.459904667797332e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.105620973385069e-07
 0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
-4.687908183655951e-13 -5.192004377038684e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.025468055679268e-07
 0.000000000000000e+00  6.663514184879205e-11  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -5.048928584550083e-06
 0.000000000000000e+00  8.978595644748566e-11  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.280262851288683e-07
 3.801119374689872e-15 -4.421968177554598e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.105620973385069e-07
 0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 3.891192266722887e-06  1.564859353209158e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  2.004158461410555e-08
 5.233068709923237e-06 -1.379207859031339e-11  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  9.989444769153977e-07
 3.191258283158125e-08  4.746603110561409e-11  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -7.321945716398659e-09
-3.348229889841624e-09  7.778083732645769e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.161265873212859e-08
 0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
-1.974254241125897e-14 -1.582067949859020e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.004158461410555e-08
 0.000000000000000e+00  1.379207859031339e-11  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -9.989444769153977e-07
 0.000000000000000e+00 -4.746603110561409e-11  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  7.321945716398659e-09
 3.260368780324711e-17 -7.777740503248838e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  2.161265873212859e-08
