 2.001744780736822e-03  1.807096139394559e-12  0.000000000000000e+00  6.524232787352702e-08  0.000000000000000e+00  0.000000000000000e+00
 3.396705978226108e-02  5.720801610209492e-11  0.000000000000000e+00 -4.040891749657050e-06  0.000000000000000e+00  0.000000000000000e+00
 3.408992387620395e-02 -3.283506799789393e-11  0.000000000000000e+00 -3.808043214537093e-06  0.000000000000000e+00  0.000000000000000e+00
-1.441903438528846e-15 -1.207367539279858e-15  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
-1.664783505928719e-09  3.029549267702381e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  5.142220533202457e-07
-2.439782068736074e-08 -2.428237472207329e-11  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  2.825763303127005e-05
-3.200695176258650e-08 -2.807597210274793e-11  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  2.303342952814091e-06
-7.662277026720044e-08 -6.494887590524736e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.433418778007400e-06
 0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 2.071807539948969e-03 -2.529990106303615e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.347050938045214e-07
 3.284351085789895e-02  2.515232466748785e-11  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.217838974554297e-05
 3.296242873661416e-02  1.208810829211870e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.797195586268231e-07
-9.164455977554948e-08  7.538414337204813e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  4.243485987598383e-07
 0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
-4.664898929565829e-12  4.887150373084535e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  2.347050938045214e-07
 0.000000000000000e+00 -2.515232466748785e-11  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.217838974554297e-05
 0.000000000000000e+00 -1.208810829211870e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  2.797195586268231e-07
 1.340396721212018e-14 -7.456410714359201e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -4.243485987598383e-07
 0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 2.149169215332780e-03 -1.494401824508884e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -5.291086940806267e-08
 3.173750886565410e-02  3.506084311766244e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.631603342351241e-06
 3.185260013946250e-02  2.405986521125669e-11  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -7.114865585577945e-09
-4.248465093694195e-07  1.236705182705577e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  9.544830296970286e-08
 0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
-9.617627250955418e-12  3.517752023649041e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  5.291086940806267e-08
 0.000000000000000e+00 -3.506084311766244e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  2.631603342351241e-06
 0.000000000000000e+00 -2.405986521125669e-11  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  7.114865585577945e-09
-5.779242271645047e-16 -1.237668835149010e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -9.544830296970286e-08
 0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 2.234885804625308e-03  1.087116507925145e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -8.299930534527711e-09
 3.064903535597814e-02 -4.739320047519868e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -3.880670971234679e-07
 3.076033572320948e-02 -1.957545237019076e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.803763360896937e-09
-1.043082379627848e-06 -6.470657343271569e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.605468331888904e-08
 0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
-2.423804235493040e-12  6.398360476338607e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  8.299930534527711e-09
 9.676981438389021e-14  4.649940155143639e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  3.880670971234679e-07
-9.078848783872218e-14  1.916779235333621e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.803763360896937e-09
 0.000000000000000e+00  6.470657343271569e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.605468331888904e-08
 0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 2.330194151143241e-03 -2.801953113973354e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -8.796257958132436e-10
 2.957792238298520e-02 -9.505729536840590e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -3.866594688872738e-08
 2.968545772638779e-02 -9.437339798523681e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -7.236833354795635e-11
-2.027999825656999e-06  3.258227021518678e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.949455361027752e-09
 0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
-6.826404873376820e-12 -1.833140020385981e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  8.796257958132436e-10
