5.4372e-12	1.8705e-12	1.6001e-13	1.3061e-12	4.7215e-13	-2.8476e-12	1.5064e-12	2.759e-12	-1.6188e-12	1.0598e-12	-6.5623e-13	-5.4817e-13	7.383e-14	1.5779e-13	-4.2666e-13	-3.2502e-13	2.0695e-13	-4.2283e-13	7.3228e-13	-1.5481e-12	-2.7584e-12	-1.3988e-12	-1.5041e-13	1.6356e-13	-8.4499e-13	1.2618e-12	-1.261e-12	-1.4147e-12	-6.7929e-13	2.9393e-13	-9.5587e-13	-5.4862e-13	-1.149e-12	6.8497e-13	-5.9072e-13	-7.427e-13	8.0756e-13	3.3171e-13	-1.7542e-12	-1.1666e-12	4.4291e-13	1.0799e-12	4.2111e-13	3.9901e-13	5.2924e-13	5.3089e-13	-1.3292e-13	-2.5759e-13	5.1148e-13	-1.8383e-13	2.2535e-13	6.9875e-14	-1.0122e-12	-1.3844e-13	-1.3174e-13	3.3654e-13	1.6502e-13	-3.0407e-13	2.484e-14	-5.0655e-14	-0
5.7554e-13	-7.6409e-11	-5.9811e-11	-3.4333e-11	-1.9399e-11	-1.5853e-11	-1.7721e-11	-8.8344e-12	-7.3528e-12	6.2978e-12	-1.052e-11	4.1666e-12	9.9596e-13	1.2105e-11	3.182e-13	4.3469e-12	-1.0484e-12	-1.9025e-12	3.633e-12	-5.5858e-12	-4.6918e-12	-7.7328e-13	-3.9065e-13	3.5349e-12	5.7987e-13	1.4758e-12	-3.6189e-12	3.562e-13	-5.9439e-13	-2.1092e-12	1.8143e-12	-9.8188e-13	-9.3301e-13	8.6032e-13	2.8423e-13	-1.1828e-13	6.9991e-14	-1.6261e-13	-7.2136e-13	-2.3755e-14	3.7384e-13	-1.0165e-13	-3.502e-13	1.2386e-13	-1.1419e-13	-2.0362e-13	-1.4937e-13	-3.6927e-13	1.9589e-13	-9.9459e-14	-1.0172e-13	1.5827e-14	-3.7813e-14	3.3092e-14	-6.9588e-15	-4.4812e-15	-4.9882e-15	6.198e-16	2.1322e-16	6.0231e-17	-0
-5.3096e-12	-5.8644e-11	-1.1843e-11	-1.3784e-11	-9.2033e-12	-5.9889e-12	-5.4321e-12	-2.873e-12	-1.9931e-12	-9.6626e-13	-1.1583e-12	-9.8328e-14	7.6647e-14	-2.0449e-13	1.0542e-12	5.8684e-13	8.1485e-13	1.2281e-12	8.6611e-13	1.0089e-12	8.5901e-13	1.1176e-12	1.3728e-12	1.3644e-12	9.7174e-13	8.7857e-13	8.0621e-13	8.4429e-13	3.57e-13	4.577e-13	5.5802e-13	1.6312e-13	1.2257e-13	8.0664e-14	7.0363e-14	2.7349e-14	5.1898e-14	1.6323e-13	1.3018e-13	7.5919e-14	-4.1944e-14	-4.2014e-14	-1.0285e-13	-7.4486e-14	-6.4253e-14	-4.3117e-14	1.2525e-14	-1.1457e-14	-1.3621e-14	-1.2294e-14	-6.0013e-15	-7.0599e-15	3.4305e-15	-6.459e-15	3.5684e-16	-2.17e-15	8.6155e-17	3.3811e-16	-6.8254e-17	1.3698e-16	-0
1.9932e-12	-1.3319e-10	-1.626e-11	-5.4596e-12	-4.9073e-12	-3.4368e-12	-2.3044e-12	-1.2954e-12	-9.8614e-13	-3.9362e-13	3.5128e-13	2.3092e-13	7.632e-13	8.3921e-13	8.6679e-13	1.1325e-12	1.0108e-12	9.9311e-13	1.0456e-12	1.0358e-12	9.8358e-13	1.0153e-12	8.9841e-13	9.1215e-13	7.9623e-13	7.3005e-13	6.5816e-13	6.4146e-13	5.3272e-13	4.8424e-13	4.4093e-13	2.6329e-13	2.0424e-13	2.1332e-13	1.5462e-13	8.0551e-14	7.7535e-14	5.9809e-14	-2.0082e-15	4.8026e-15	-1.6839e-14	-9.5424e-15	-3.8539e-14	-3.9467e-14	-3.6041e-14	-3.6902e-14	-3.1967e-14	-2.2669e-14	-2.0137e-14	-1.4242e-14	-1.3436e-14	-7.7723e-15	-3.2354e-15	-1.3375e-15	-5.7115e-16	-4.8956e-17	-2.2957e-16	-3.428e-18	-3.4518e-17	1.3858e-16	-0
3.7851e-12	1.5444e-12	-1.8986e-11	-2.0574e-14	-1.5523e-12	-1.0751e-12	-6.0095e-13	-8.4675e-14	8.7676e-14	4.7966e-13	7.1604e-13	6.4434e-13	1.021e-12	9.4662e-13	1.2644e-12	1.0334e-12	1.1834e-12	1.1103e-12	1.1195e-12	1.0662e-12	1.0016e-12	9.1837e-13	9.0058e-13	8.7362e-13	8.0611e-13	6.5516e-13	6.6346e-13	5.3629e-13	4.6352e-13	3.834e-13	3.4654e-13	2.8788e-13	2.3898e-13	1.7023e-13	1.2303e-13	9.3095e-14	4.6183e-14	1.8094e-14	8.2276e-15	-2.1921e-14	-3.2696e-14	-4.2137e-14	-4.4064e-14	-4.7243e-14	-4.256e-14	-3.9388e-14	-3.1767e-14	-2.7427e-14	-2.2981e-14	-1.6875e-14	-1.0548e-14	-7.0782e-15	-3.7452e-15	-2.0932e-15	-7.1177e-16	-2.3965e-16	-7.441e-17	2.3369e-17	-2.8213e-17	1.3716e-16	-0
-2.9047e-12	6.2671e-11	1.9514e-12	9.1725e-13	2.6922e-13	3.5054e-13	1.7514e-13	6.6502e-13	6.895e-13	7.0214e-13	8.8115e-13	1.0724e-12	9.8851e-13	1.1357e-12	1.2032e-12	1.1317e-12	1.1301e-12	1.0234e-12	1.0611e-12	1.003e-12	9.4205e-13	8.5083e-13	8.1619e-13	7.5485e-13	6.9083e-13	6.3247e-13	5.3955e-13	4.6588e-13	4.1869e-13	3.4274e-13	2.8031e-13	2.2804e-13	1.9936e-13	1.406e-13	9.4662e-14	5.3459e-14	2.7834e-14	3.8858e-16	-1.6033e-14	-3.7676e-14	-4.6555e-14	-5.1349e-14	-5.3567e-14	-5.2722e-14	-4.8816e-14	-4.3058e-14	-3.7738e-14	-2.9678e-14	-2.319e-14	-1.6996e-14	-1.1133e-14	-7.216e-15	-4.2342e-15	-1.918e-15	-7.2591e-16	-2.0173e-16	-5.5899e-17	-4.5747e-18	1.8909e-17	1.5834e-16	-0
3.9568e-12	-2.3492e-10	1.3108e-11	1.2781e-14	5.8685e-13	5.3973e-13	6.6592e-13	9.631e-13	7.7078e-13	1.0965e-12	9.0368e-13	8.8607e-13	1.1014e-12	9.785e-13	9.6353e-13	1.1322e-12	9.0826e-13	1.0015e-12	8.93e-13	9.0694e-13	7.4391e-13	7.8338e-13	7.3983e-13	6.4213e-13	6.0413e-13	5.3496e-13	4.5722e-13	3.7186e-13	3.6429e-13	2.838e-13	2.2668e-13	1.7789e-13	1.1852e-13	8.8747e-14	4.4389e-14	2.0496e-14	-9.1396e-15	-1.8305e-14	-4.2797e-14	-5.5007e-14	-6.0216e-14	-6.3651e-14	-6.1443e-14	-6.003e-14	-5.5652e-14	-4.6954e-14	-4.012e-14	-3.0167e-14	-2.378e-14	-1.6771e-14	-1.1949e-14	-7.2019e-15	-4.6409e-15	-1.928e-15	-7.9395e-16	-1.8902e-16	-5.7524e-17	3.8255e-20	-1.5922e-17	1.3563e-16	-0
-9.5257e-13	-1.8936e-12	9.1171e-12	1.6623e-12	1.0725e-12	7.5672e-13	8.7255e-13	7.353e-13	9.5439e-13	9.0454e-13	9.2795e-13	8.8028e-13	8.4322e-13	9.1392e-13	8.913e-13	8.4054e-13	9.3851e-13	7.803e-13	7.8179e-13	7.243e-13	7.0285e-13	6.1073e-13	6.081e-13	5.1981e-13	4.765e-13	4.0876e-13	3.4175e-13	3.0363e-13	2.4443e-13	1.6084e-13	1.3953e-13	1.0742e-13	7.3179e-14	3.6789e-14	-3.7067e-15	-1.1165e-14	-5.1107e-14	-5.2524e-14	-6.6784e-14	-7.6147e-14	-7.8739e-14	-7.9728e-14	-7.0982e-14	-6.9421e-14	-5.9249e-14	-5.2363e-14	-4.2254e-14	-3.4318e-14	-2.5404e-14	-1.8235e-14	-1.2216e-14	-7.5662e-15	-4.1361e-15	-2.0451e-15	-7.5605e-16	-2.2038e-16	-2.604e-15	-5.1849e-17	-5.0097e-15	9.6814e-16	-0
-5.8162e-12	-4.1115e-11	-3.1575e-12	2.6734e-13	9.0436e-13	6.8451e-13	6.7384e-13	9.6306e-13	7.8703e-13	8.3597e-13	7.6418e-13	6.4457e-13	5.6115e-13	5.4349e-13	4.9777e-13	6.6666e-13	5.1509e-13	5.4951e-13	5.5361e-13	5.0387e-13	4.465e-13	3.8898e-13	4.2217e-13	3.588e-13	3.0603e-13	2.7056e-13	2.0457e-13	1.5023e-13	1.3297e-13	9.8649e-14	5.3922e-14	1.7045e-14	1.2125e-14	-4.4006e-14	-4.8261e-14	-7.0852e-14	-8.3988e-14	-9.1118e-14	-1.025e-13	-9.8693e-14	-1.0033e-13	-8.6462e-14	-8.8806e-14	-7.6869e-14	-6.8116e-14	-5.6006e-14	-4.7575e-14	-3.6163e-14	-2.6248e-14	-1.8881e-14	-1.2819e-14	-7.7072e-15	-4.279e-15	-2.08e-15	-7.8625e-16	-2.4883e-16	-5.3121e-17	-5.8351e-18	-2.1741e-17	1.3777e-16	-0
-9.2576e-13	-1.3128e-10	1.4523e-11	-1.665e-12	-1.4966e-13	4.1996e-13	2.1285e-13	2.8667e-13	2.1496e-13	2.2422e-13	2.6291e-13	2.3957e-13	1.9359e-13	2.6263e-13	2.4654e-13	3.0377e-13	2.5322e-13	2.3461e-13	2.3641e-13	1.473e-13	2.2963e-13	1.3974e-13	1.1826e-13	1.4143e-13	1.2498e-13	7.9858e-14	5.1904e-14	3.6143e-14	-1.4955e-14	-2.0638e-14	-4.6305e-14	-6.8429e-14	-9.2965e-14	-1.0996e-13	-1.1726e-13	-1.3553e-13	-1.3137e-13	-1.3147e-13	-1.3238e-13	-1.2907e-13	-1.2031e-13	-1.1486e-13	-1.0017e-13	-8.7633e-14	-7.4558e-14	-6.2747e-14	-5.0293e-14	-3.8337e-14	-2.8955e-14	-2.0599e-14	-1.32e-14	-8.1016e-15	-3.791e-15	-2.2294e-15	8.3221e-15	4.2851e-17	-5.6183e-17	2.0465e-17	-2.8062e-17	1.595e-16	-0
