0.066667	0.067786	0.06892	0.07007	0.071235	0.072414	0.073607	0.074813	0.076031	0.07726	0.078499	0.079747	0.081002	0.082263	0.083527	0.084793	0.086058	0.08732	0.088575	0.089819	0.09105	0.092263	0.093452	0.094613	0.095739	0.096824	0.09786	0.09884	0.099752	0.10059	0.10134	0.10198	0.10252	0.10292	0.10317	0.10326	0.10316	0.10286	0.10232	0.10151	0.10042	0.099005	0.097236	0.095078	0.092492	0.089444	0.085894	0.081809	0.077157	0.071913	0.066063	0.059612	0.052587	0.045052	0.037119	0.028971	0.020883	0.013257	0.0066624	0.0018865	0
0.066667	0.067786	0.06892	0.07007	0.071235	0.072414	0.073607	0.074813	0.076031	0.07726	0.078499	0.079747	0.081002	0.082263	0.083527	0.084793	0.086059	0.08732	0.088575	0.08982	0.091051	0.092263	0.093453	0.094614	0.09574	0.096825	0.097861	0.098841	0.099754	0.10059	0.10134	0.10199	0.10252	0.10292	0.10318	0.10326	0.10317	0.10286	0.10232	0.10152	0.10042	0.099008	0.09724	0.095081	0.092496	0.089447	0.085898	0.081812	0.07716	0.071915	0.066066	0.059614	0.052589	0.045053	0.03712	0.028972	0.020884	0.013258	0.0066624	0.0018865	0
0.066667	0.067786	0.06892	0.07007	0.071235	0.072414	0.073607	0.074813	0.076031	0.07726	0.0785	0.079747	0.081003	0.082264	0.083528	0.084794	0.08606	0.087321	0.088576	0.089821	0.091052	0.092265	0.093455	0.094616	0.095743	0.096828	0.097865	0.098844	0.099758	0.10059	0.10134	0.10199	0.10252	0.10293	0.10318	0.10327	0.10317	0.10287	0.10233	0.10152	0.10043	0.099018	0.097249	0.095091	0.092505	0.089457	0.085907	0.081821	0.077168	0.071923	0.066072	0.05962	0.052593	0.045057	0.037123	0.028973	0.020885	0.013258	0.0066625	0.0018865	0
0.066667	0.067786	0.06892	0.07007	0.071235	0.072414	0.073607	0.074813	0.076031	0.077261	0.0785	0.079748	0.081004	0.082265	0.083529	0.084796	0.086061	0.087323	0.088578	0.089824	0.091055	0.092268	0.093458	0.09462	0.095747	0.096833	0.09787	0.098851	0.099764	0.1006	0.10135	0.102	0.10253	0.10294	0.10319	0.10328	0.10319	0.10288	0.10234	0.10154	0.10045	0.099033	0.097265	0.095107	0.092522	0.089473	0.085923	0.081836	0.077182	0.071936	0.066084	0.05963	0.052601	0.045063	0.037127	0.028976	0.020886	0.013259	0.0066627	0.0018865	0
0.066667	0.067786	0.06892	0.07007	0.071235	0.072415	0.073608	0.074814	0.076032	0.077261	0.078501	0.079749	0.081005	0.082266	0.083531	0.084797	0.086063	0.087326	0.088581	0.089827	0.091059	0.092273	0.093463	0.094626	0.095753	0.09684	0.097878	0.098859	0.099774	0.10061	0.10136	0.10201	0.10255	0.10295	0.10321	0.1033	0.1032	0.1029	0.10236	0.10156	0.10047	0.099055	0.097287	0.095129	0.092544	0.089495	0.085944	0.081857	0.077201	0.071954	0.0661	0.059643	0.052612	0.045071	0.037133	0.02898	0.020888	0.013259	0.0066629	0.0018865	0
0.066667	0.067786	0.06892	0.070071	0.071235	0.072415	0.073608	0.074814	0.076032	0.077262	0.078502	0.07975	0.081006	0.082267	0.083533	0.0848	0.086066	0.087329	0.088585	0.089831	0.091064	0.092278	0.09347	0.094633	0.095761	0.096849	0.097888	0.09887	0.099786	0.10062	0.10138	0.10203	0.10256	0.10297	0.10323	0.10332	0.10323	0.10292	0.10238	0.10158	0.10049	0.099082	0.097315	0.095157	0.092572	0.089523	0.085971	0.081883	0.077226	0.071976	0.06612	0.05966	0.052626	0.045082	0.037141	0.028985	0.020891	0.013261	0.0066632	0.0018865	0
0.066667	0.067786	0.06892	0.070071	0.071236	0.072415	0.073608	0.074815	0.076033	0.077263	0.078503	0.079751	0.081008	0.082269	0.083535	0.084803	0.086069	0.087333	0.088589	0.089836	0.09107	0.092285	0.093477	0.094641	0.095771	0.096859	0.097899	0.098883	0.0998	0.10064	0.10139	0.10205	0.10258	0.10299	0.10325	0.10335	0.10325	0.10295	0.10241	0.10161	0.10053	0.099115	0.097349	0.095191	0.092606	0.089556	0.086004	0.081914	0.077256	0.072003	0.066144	0.059681	0.052643	0.045095	0.03715	0.028991	0.020894	0.013262	0.0066636	0.0018866	0
0.066667	0.067786	0.068921	0.070071	0.071236	0.072415	0.073609	0.074815	0.076034	0.077264	0.078504	0.079753	0.081009	0.082272	0.083538	0.084806	0.086073	0.087337	0.088595	0.089842	0.091076	0.092292	0.093486	0.094651	0.095781	0.096871	0.097913	0.098897	0.099816	0.10066	0.10141	0.10207	0.10261	0.10302	0.10328	0.10337	0.10328	0.10298	0.10245	0.10165	0.10056	0.099153	0.097387	0.09523	0.092646	0.089595	0.086042	0.081951	0.07729	0.072034	0.066171	0.059705	0.052663	0.04511	0.037161	0.028998	0.020898	0.013264	0.006664	0.0018866	0
0.066667	0.067786	0.068921	0.070071	0.071236	0.072416	0.073609	0.074816	0.076035	0.077265	0.078505	0.079755	0.081012	0.082274	0.083541	0.084809	0.086077	0.087342	0.0886	0.089849	0.091084	0.092301	0.093495	0.094661	0.095793	0.096885	0.097927	0.098914	0.099834	0.10068	0.10143	0.10209	0.10263	0.10304	0.10331	0.10341	0.10332	0.10302	0.10248	0.10169	0.1006	0.099195	0.097431	0.095274	0.09269	0.089639	0.086085	0.081991	0.077328	0.072069	0.066203	0.059731	0.052685	0.045127	0.037173	0.029005	0.020902	0.013265	0.0066645	0.0018866	0
0.066667	0.067786	0.068921	0.070071	0.071236	0.072416	0.07361	0.074816	0.076035	0.077266	0.078507	0.079757	0.081014	0.082277	0.083544	0.084813	0.086082	0.087347	0.088606	0.089856	0.091092	0.09231	0.093506	0.094673	0.095807	0.096899	0.097944	0.098932	0.099854	0.1007	0.10146	0.10212	0.10266	0.10307	0.10334	0.10344	0.10335	0.10306	0.10253	0.10173	0.10065	0.099242	0.097478	0.095323	0.092738	0.089687	0.086131	0.082036	0.07737	0.072108	0.066237	0.059761	0.052709	0.045145	0.037186	0.029014	0.020907	0.013267	0.006665	0.0018867	0
