0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
-1.6282086997733845e-6	-1.6396432541855408e-6	-1.6740955590229053e-6	-1.732001366838038e-6	-1.814053756697088e-6	-1.9211557742988847e-6	-2.0543583953292893e-6	-2.2147869541591883e-6	-2.4035587811999583e-6	-2.621693893429446e-6	-2.8700194694805153e-6	-3.1490678870352223e-6	-3.458967689578042e-6	-3.799327288263727e-6	-4.169112643975588e-6	-4.5665225571104995e-6	-4.988868235331635e-6	-5.432467030070862e-6	-5.89256301575867e-6	-6.363288781853701e-6	-6.837682846483748e-6	-7.308130378562988e-6	-7.764577702730407e-6	-8.199340038108277e-6	-8.601059271003732e-6	-8.961628904809082e-6	-9.271083669259677e-6	-9.520766528152421e-6	-9.704732347880856e-6	-9.817078475464971e-6	-9.854986865859128e-6
-6.379873273621241e-6	-6.424749495460643e-6	-6.559950860766906e-6	-6.787158280950517e-6	-7.109051699916996e-6	-7.529135531712598e-6	-8.051508042901701e-6	-8.680584645454382e-6	-9.420783582220515e-6	-0.000010276179426879668	-0.000011250126227192248	-0.000012344849332620661	-0.000013561004311827287	-0.000014897203924012831	-0.000016349520317567615	-0.000017910979175031685	-0.000019571074266750887	-0.000021315342961300044	-0.000023125053350501574	-0.000024977059368238944	-0.00002684387953243306	-0.000028695444734379158	-0.000030492084385827247	-0.00003220346233101262	-0.00003378480298675671	-0.00003520415445329524	-0.00003642227196055003	-0.000037405080382949264	-0.00003812919192873619	-0.000038571390312494985	-0.000038720597353071015
-0.000014094128461822937	-0.000014193344081296783	-0.00001449224023048566	-0.000014994485917076608	-0.00001570593796071051	-0.000016634269006301718	-0.000017788473642689458	-0.000019178271854752948	-0.00002081342586688465	-0.00002270298024027783	-0.000024854428075744987	-0.000027272801147201696	-0.00002995968153284009	-0.00003291213893002772	-0.00003612161218392721	-0.00003957277482940537	-0.0000432424500990046	-0.000047098666839675555	-0.000051099969109171024	-0.00005519510373188255	-0.00005932320737338782	-0.00006341768724863957	-0.00006739072664765557	-0.00007117517250090749	-0.00007467197147272277	-0.00007781046051122151	-0.00008050387982375885	-0.00008267692334248243	-0.00008427792611699843	-0.00008525560085289661	-0.00008558548515611994
-0.000024631590911798664	-0.000024805084246888647	-0.00002532772374978568	-0.000026205853108328288	-0.000027449603486885557	-0.00002907225615943226	-0.00003108939423029109	-0.000033517874713115746	-0.00003637464682127704	-0.00003967543200813383	-0.000043433269852751184	-0.00004765692606115009	-0.00005234915933657846	-0.00005750485617841039	-0.00006310906814232178	-0.00006913502325866292	-0.00007554222771369948	-0.0000822748185471466	-0.00008926036440772899	-0.00009640933049797636	-0.00010361541820902686	-0.00011076235232129714	-0.00011769684805845352	-0.00012430172978771778	-0.00013040418927427527	-0.00013588100497556805	-0.00014058089278955985	-0.00014437257233856676	-0.00014716601245848645	-0.00014887182272814393	-0.00014944738512249028
-0.00003785719435555025	-0.000038124032891282176	-0.00003892783057306512	-0.0000402782288637568	-0.000042190625846019866	-0.00004468520721153455	-0.00004778565541413359	-0.00005151758360300414	-0.00005590673277186707	-0.000060976955108887176	-0.00006674798951773216	-0.00007323302387305335	-0.00008043603984551976	-0.00008834895535600572	-0.00009694861887197807	-0.0001061937665407957	-0.00011602212076247497	-0.00012634787657428534	-0.00013705987707961093	-0.0001480208076938868	-0.0001590677298116507	-0.00017002249312985851	-0.0001806503068970801	-0.00019077180191439842	-0.00020012241835468185	-0.00020851363101338912	-0.00021571394139187174	-0.00022152250440619093	-0.0002258016419529552	-0.00022841460957880353	-0.00022929624473330598
-0.000053638424749981325	-0.00005401688398908882	-0.000055156853031443095	-0.00005707181786667723	-0.000059783311329521835	-0.00006331954996959917	-0.00006771361787037797	-0.00007300126281831545	-0.0000792183588319676	-0.00008639806751059982	-0.00009456770694942023	-0.00010374532113602758	-0.0001139359446893712	-0.00012512758490366608	-0.0001372869980666258	-0.00015035541668981033	-0.00016424447906685825	-0.0001788327075011605	-0.0001939629582876036	-0.00020944130629603407	-0.00022503781383017286	-0.00024050123370247464	-0.00025550053143612853	-0.0002697830313535497	-0.00028297594313778297	-0.00029481383535873666	-0.0003049706729583226	-0.00031316365753926054	-0.00031919903307668694	-0.0003228842678365988	-0.0003241276698739457
-0.00007184484971431039	-0.00007235246923261818	-0.00007388138454258182	-0.000076449382799641	-0.00008008485370570749	-0.0000848249761826649	-0.00009071330252120074	-0.0000977968272743234	-0.00010612261320752638	-0.00011573401816811575	-0.00012666653538257323	-0.0001389432387316143	-0.00015256982709926535	-0.00016752929771471337	-0.00018377635115088037	-0.0002012317360187218	-0.00021977686675470485	-0.00023924917343003205	-0.00025943874394202443	-0.00028008687139121063	-0.0003008871017754765	-0.0003215048427265859	-0.00034149939255520394	-0.0003605347342485323	-0.00037811492152246503	-0.0003938871948629594	-0.0004074180763840601	-0.00041833167610655163	-0.00042637062003441116	-0.0004312790105341414	-0.0004329350670942613
-0.00009233115741685163	-0.0000929846529218002	-0.00009495278180444618	-0.00009825798298042525	-0.00010293605470063384	-0.00010903384382941373	-0.00011660616738364978	-0.0001257120778047288	-0.00013641056467351645	-0.00014875574968170843	-0.00016279159205583846	-0.00017854609514406236	-0.0001960250081348743	-0.00021520506226012527	-0.00023602687296054334	-0.00025838777291544595	-0.00028213499952754517	-0.0003070598192979428	-0.000332893299763347	-0.0003593045057563225	-0.0003859018739234228	-0.00041225828761616345	-0.00043781140308097883	-0.0004621330156598111	-0.000484590818055771	-0.0005047356109742103	-0.0005220151426956806	-0.0005359506874357614	-0.0005462147089528511	-0.0005524813205173317	-0.0005545955708688423
-0.00011499820477898851	-0.00011581379681858453	-0.00011826988528075477	-0.00012239380596572216	-0.00012822914800005288	-0.00013583290749158162	-0.0001452716948858479	-0.0001566171331558478	-0.00016994056127393552	-0.00018530711380168905	-0.00020276919929935718	-0.0002223593682065893	-0.0002440825651870495	-0.00026790781677653704	-0.00029375951813936875	-0.0003215086461149195	-0.000350964419864786	-0.00038186712454692375	-0.00041388296987833635	-0.00044660193559892627	-0.00047953952697620125	-0.0005121678326385309	-0.0005437921350117708	-0.0005738842366810862	-0.0006016637658209599	-0.0006265771365732739	-0.0006479433864877272	-0.000665172450793752	-0.0006778609831955832	-0.0006856073374391365	-0.0006882207403642111
