 0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  2.350455462470274e-01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  2.350455181490376e-01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  2.350455486326035e-01
 1.666666666666667e-02 -3.423963250723065e-08 -9.578372613907281e-06 -9.577560512983880e-06  0.000000000000000e+00  2.350159480481339e-01 -3.423978789728152e-08 -9.578229266239994e-06 -9.577557160181036e-06  0.000000000000000e+00  2.350159213401079e-01 -3.423953066698218e-08 -9.578376578031015e-06 -9.577561006863990e-06  0.000000000000000e+00  2.350159498249610e-01
 3.333333333333333e-02 -1.460859630750592e-07 -3.767561883971128e-05 -3.767247717682831e-05  0.000000000000000e+00  2.349251626057327e-01 -1.460862379341877e-07 -3.767510770269315e-05 -3.767246461157826e-05  0.000000000000000e+00  2.349251384114923e-01 -1.460857284195567e-07 -3.767563723208224e-05 -3.767247823640175e-05  0.000000000000000e+00  2.349251639027128e-01
 5.000000000000000e-02 -3.608544776490408e-07 -8.335196202411896e-05 -8.334513279830737e-05  0.000000000000000e+00  2.347701236809876e-01 -3.608545947870025e-07 -8.335095258497210e-05 -8.334510726396883e-05  0.000000000000000e+00  2.347701021175745e-01 -3.608543353892475e-07 -8.335200555767593e-05 -8.334513418518409e-05  0.000000000000000e+00  2.347701246562200e-01
 6.666666666666667e-02 -7.212711866932953e-07 -1.456897627392061e-04 -1.456780252404762e-04  0.000000000000000e+00  2.345476591501946e-01 -7.212708211102974e-07 -1.456881965731446e-04 -1.456779849181196e-04  0.000000000000000e+00  2.345476400347905e-01 -7.212714728044908e-07 -1.456898397210679e-04 -1.456780267534812e-04  0.000000000000000e+00  2.345476599271285e-01
 8.333333333333333e-02 -1.289987796800757e-06 -2.237923667864662e-04 -2.237746110452070e-04  0.000000000000000e+00  2.342544910906918e-01 -1.289986660422439e-06 -2.237902308498754e-04 -2.237745553973144e-04  0.000000000000000e+00  2.342544741460877e-01 -1.289988812721611e-06 -2.237924828347726e-04 -2.237746124568035e-04  0.000000000000000e+00  2.342544917644115e-01
 1.000000000000000e-01 -2.152235609395332e-06 -3.167824082124307e-04 -3.167576147308920e-04  0.000000000000000e+00  2.338872357902996e-01 -2.152233448604254e-06 -3.167797145305906e-04 -3.167575439491435e-04  0.000000000000000e+00  2.338872207293166e-01 -2.152237573783619e-06 -3.167825669239885e-04 -3.167576158559712e-04  0.000000000000000e+00  2.338872364189437e-01
 1.166666666666667e-01 -3.418598552685972e-06 -4.237995398594374e-04 -4.237667675002360e-04  0.000000000000000e+00  2.334424040073004e-01 -3.418595127798428e-06 -4.237963136512826e-04 -4.237666822211952e-04  0.000000000000000e+00  2.334423905692746e-01 -3.418601623273593e-06 -4.237997434099819e-04 -4.237667682553403e-04  0.000000000000000e+00  2.334424046186271e-01
 1.333333333333333e-01 -5.227879408592831e-06 -5.439975649750434e-04 -5.439559452843287e-04  0.000000000000000e+00  2.329164015487850e-01 -5.227874472945454e-06 -5.439938393628427e-04 -5.439558464398475e-04  0.000000000000000e+00  2.329163895122223e-01 -5.227883716069949e-06 -5.439978144992572e-04 -5.439559456709361e-04  0.000000000000000e+00  2.329164021515078e-01
 1.500000000000000e-01 -7.750025914098936e-06 -6.765409490173957e-04 -6.764896838667434e-04  0.000000000000000e+00  2.323055301978008e-01 -7.750019213184807e-06 -6.765367631178937e-04 -6.764895725775016e-04  0.000000000000000e+00  2.323055193807307e-01 -7.750031590850540e-06 -6.765412446150948e-04 -6.764896839480811e-04  0.000000000000000e+00  2.323055307917769e-01
