 0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  5.878879603277404e-03  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  5.878851505287608e-03  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  5.878881988853502e-03
 1.666666666666667e-02 -1.538251581269094e-08 -4.875734329640603e-07 -4.867613320408762e-07  0.000000000000000e+00  5.875761650099620e-03 -1.538267120274181e-08 -4.874300852967736e-07 -4.867579792380318e-07  0.000000000000000e+00  5.875734942073635e-03 -1.538241397244246e-08 -4.875773970877944e-07 -4.867618259209866e-07  0.000000000000000e+00  5.875763426926722e-03
 3.333333333333333e-02 -6.354458411008236e-08 -1.921019172709641e-06 -1.917877509827540e-06  0.000000000000000e+00  5.866208153757713e-03 -6.354485896921088e-08 -1.920508035691514e-06 -1.917864944577484e-06  0.000000000000000e+00  5.866183959517296e-03 -6.354434945457987e-08 -1.921037565080601e-06 -1.917878569400976e-06  0.000000000000000e+00  5.866209450737819e-03
 5.000000000000000e-02 -1.491921876902022e-07 -4.262044772707779e-06 -4.255215546896188e-06  0.000000000000000e+00  5.849924324424605e-03 -1.491923048281638e-07 -4.261035333560925e-06 -4.255190012557655e-06  0.000000000000000e+00  5.849902761011494e-03 -1.491920454304088e-07 -4.262088306264747e-06 -4.255216933772912e-06  0.000000000000000e+00  5.849925299656999e-03
 6.666666666666667e-02 -2.795186758240264e-07 -7.479601340319025e-06 -7.467863841589123e-06  0.000000000000000e+00  5.826625217506654e-03 -2.795183102410285e-07 -7.478035174257602e-06 -7.467823519232558e-06  0.000000000000000e+00  5.826606102102561e-03 -2.795189619352219e-07 -7.479678322180883e-06 -7.467865354594122e-06  0.000000000000000e+00  5.826625994440560e-03
 8.333333333333333e-02 -4.644959785624070e-07 -1.154936132140641e-05 -1.153160558014371e-05  0.000000000000000e+00  5.796039393090369e-03 -4.644948421840892e-07 -1.154722538481562e-05 -1.153154993225117e-05  0.000000000000000e+00  5.796022448486260e-03 -4.644969944832614e-07 -1.154947736971279e-05 -1.153160699174025e-05  0.000000000000000e+00  5.796040066810060e-03
 1.000000000000000e-01 -7.171431228667619e-07 -1.645294811528780e-05 -1.642815463374914e-05  0.000000000000000e+00  5.757912440466945e-03 -7.171409620756845e-07 -1.645025443344772e-05 -1.642808385200062e-05  0.000000000000000e+00  5.757897379483928e-03 -7.171450872550493e-07 -1.645310682684559e-05 -1.642815575882833e-05  0.000000000000000e+00  5.757913069111054e-03
 1.166666666666667e-01 -1.053759267231544e-06 -2.217691738607558e-05 -2.214414502688805e-05  0.000000000000000e+00  5.712010664400441e-03 -1.053755842344000e-06 -2.217369117792078e-05 -2.214405974784728e-05  0.000000000000000e+00  5.711997226374638e-03 -1.053762337819165e-06 -2.217712093662005e-05 -2.214414578199236e-05  0.000000000000000e+00  5.712011275727125e-03
 1.333333333333333e-01 -1.494106899632697e-06 -2.871149065474671e-05 -2.866987096403900e-05  0.000000000000000e+00  5.658124965887329e-03 -1.494101963985320e-06 -2.870776504254602e-05 -2.866977211955779e-05  0.000000000000000e+00  5.658112929324610e-03 -1.494111207109815e-06 -2.871174017896050e-05 -2.866987135064641e-05  0.000000000000000e+00  5.658125568610117e-03
 1.500000000000000e-01 -2.061529253197074e-06 -3.604904651256791e-05 -3.599778136190168e-05  0.000000000000000e+00  5.596074907433940e-03 -2.061522552282945e-06 -3.604486061306589e-05 -3.599767007265997e-05  0.000000000000000e+00  5.596064090363839e-03 -2.061534929948677e-06 -3.604934211026700e-05 -3.599778144323940e-05  0.000000000000000e+00  5.596075501410031e-03
