 1.833333333333333e-01 -1.209708558109469e-05 -9.222468478958700e-04 -9.222468478958700e-04  0.000000000000000e+00  2.253669472615264e-01 -1.209708558109469e-05 -9.222468478958700e-04 -9.222468478958700e-04  0.000000000000000e+00  2.253669472615264e-01 -1.209708558109469e-05 -9.222468478958700e-04 -9.222468478958700e-04  0.000000000000000e+00  2.253669472615264e-01
 2.000000000000000e-01 -1.700847164857367e-05 -1.077159090942247e-03 -1.077159090942247e-03  0.000000000000000e+00  2.245655365720728e-01 -1.700847164857367e-05 -1.077159090942247e-03 -1.077159090942247e-03  0.000000000000000e+00  2.245655365720728e-01 -1.700847164857367e-05 -1.077159090942247e-03 -1.077159090942247e-03  0.000000000000000e+00  2.245655365720728e-01
 2.166666666666667e-01 -2.342667381387142e-05 -1.240333006969670e-03 -1.240333006969670e-03  0.000000000000000e+00  2.236719691601249e-01 -2.342667381387142e-05 -1.240333006969670e-03 -1.240333006969670e-03  0.000000000000000e+00  2.236719691601249e-01 -2.342667381387142e-05 -1.240333006969670e-03 -1.240333006969670e-03  0.000000000000000e+00  2.236719691601249e-01
 2.333333333333333e-01 -3.168043564934271e-05 -1.410938747555644e-03 -1.410938747555644e-03  0.000000000000000e+00  2.226820261491165e-01 -3.168043564934271e-05 -1.410938747555644e-03 -1.410938747555644e-03  0.000000000000000e+00  2.226820261491165e-01 -3.168043564934271e-05 -1.410938747555644e-03 -1.410938747555644e-03  0.000000000000000e+00  2.226820261491165e-01
 2.500000000000000e-01 -4.214352505213915e-05 -1.588134018235246e-03 -1.588134018235246e-03  0.000000000000000e+00  2.215913437206691e-01 -4.214352505213915e-05 -1.588134018235246e-03 -1.588134018235246e-03  0.000000000000000e+00  2.215913437206691e-01 -4.214352505213915e-05 -1.588134018235246e-03 -1.588134018235246e-03  0.000000000000000e+00  2.215913437206691e-01
 2.666666666666667e-01 -5.523716325844364e-05 -1.771058984561461e-03 -1.771058984561461e-03  0.000000000000000e+00  2.203954128687544e-01 -5.523716325844364e-05 -1.771058984561461e-03 -1.771058984561461e-03  0.000000000000000e+00  2.203954128687544e-01 -5.523716325844364e-05 -1.771058984561461e-03 -1.771058984561461e-03  0.000000000000000e+00  2.203954128687544e-01
 2.833333333333333e-01 -7.143205733367621e-05 -1.958830742596338e-03 -1.958830742596338e-03  0.000000000000000e+00  2.190895799323860e-01 -7.143205733367621e-05 -1.958830742596338e-03 -1.958830742596338e-03  0.000000000000000e+00  2.190895799323860e-01 -7.143205733367621e-05 -1.958830742596338e-03 -1.958830742596338e-03  0.000000000000000e+00  2.190895799323860e-01
 3.000000000000000e-01 -9.124989432986123e-05 -2.150537389170252e-03 -2.150537389170252e-03  0.000000000000000e+00  2.176690480363316e-01 -9.124989432986123e-05 -2.150537389170252e-03 -2.150537389170252e-03  0.000000000000000e+00  2.176690480363316e-01 -9.124989432986123e-05 -2.150537389170252e-03 -2.150537389170252e-03  0.000000000000000e+00  2.176690480363316e-01
 3.166666666666667e-01 -1.152641307005268e-04 -2.345231744379924e-03 -2.345231744379924e-03  0.000000000000000e+00  2.161288795857186e-01 -1.152641307005268e-04 -2.345231744379924e-03 -2.345231744379924e-03  0.000000000000000e+00  2.161288795857186e-01 -1.152641307005268e-04 -2.345231744379924e-03 -2.345231744379924e-03  0.000000000000000e+00  2.161288795857186e-01
 3.333333333333333e-01 -1.440998835863091e-04 -2.541924799081061e-03 -2.541924799081061e-03  0.000000000000000e+00  2.144639999785535e-01 -1.440998835863091e-04 -2.541924799081061e-03 -2.541924799081061e-03  0.000000000000000e+00  2.144639999785535e-01 -1.440998835863091e-04 -2.541924799081061e-03 -2.541924799081061e-03  0.000000000000000e+00  2.144639999785535e-01
 3.500000000000000e-01 -1.784327014050492e-04 -2.739578983902731e-03 -2.739578983902731e-03  0.000000000000000e+00  2.126692027201705e-01 -1.784327014050492e-04 -2.739578983902731e-03 -2.739578983902731e-03  0.000000000000000e+00  2.126692027201705e-01 -1.784327014050492e-04 -2.739578983902731e-03 -2.739578983902731e-03  0.000000000000000e+00  2.126692027201705e-01
 3.666666666666666e-01 -2.189859601333182e-04 -2.937101383892653e-03 -2.937101383892653e-03  0.000000000000000e+00  2.107391561456489e-01 -2.189859601333182e-04 -2.937101383892653e-03 -2.937101383892653e-03  0.000000000000000e+00  2.107391561456489e-01 -2.189859601333182e-04 -2.937101383892653e-03 -2.937101383892653e-03  0.000000000000000e+00  2.107391561456489e-01
 3.833333333333334e-01 -2.665265992973150e-04 -3.133337054592548e-03 -3.133337054592548e-03  0.000000000000000e+00  2.086684119803449e-01 -2.665265992973150e-04 -3.133337054592548e-03 -3.133337054592548e-03  0.000000000000000e+00  2.086684119803449e-01 -2.665265992973150e-04 -3.133337054592548e-03 -3.133337054592548e-03  0.000000000000000e+00  2.086684119803449e-01
 4.000000000000000e-01 -3.218588788168327e-04 -3.327062631386817e-03 -3.327062631386817e-03  0.000000000000000e+00  2.064514159949797e-01 -3.218588788168327e-04 -3.327062631386817e-03 -3.327062631386817e-03  0.000000000000000e+00  2.064514159949797e-01 -3.218588788168327e-04 -3.327062631386817e-03 -3.327062631386817e-03  0.000000000000000e+00  2.064514159949797e-01
 4.166666666666667e-01 -3.858158056274316e-04 -3.516980464531707e-03 -3.516980464531707e-03  0.000000000000000e+00  2.040825210402559e-01 -3.858158056274316e-04 -3.516980464531707e-03 -3.516980464531707e-03  0.000000000000000e+00  2.040825210402559e-01 -3.858158056274316e-04 -3.516980464531707e-03 -3.516980464531707e-03  0.000000000000000e+00  2.040825210402559e-01
 4.333333333333333e-01 -4.592478490335455e-04 -3.701713557399498e-03 -3.701713557399498e-03  0.000000000000000e+00  2.015560027767155e-01 -4.592478490335455e-04 -3.701713557399498e-03 -3.701713557399498e-03  0.000000000000000e+00  2.015560027767155e-01 -4.592478490335455e-04 -3.701713557399498e-03 -3.701713557399498e-03  0.000000000000000e+00  2.015560027767155e-01
 4.500000000000000e-01 -5.430085381369005e-04 -3.879801635035804e-03 -3.879801635035804e-03  0.000000000000000e+00  1.988660784484309e-01 -5.430085381369005e-04 -3.879801635035804e-03 -3.879801635035804e-03  0.000000000000000e+00  1.988660784484309e-01 -5.430085381369005e-04 -3.879801635035804e-03 -3.879801635035804e-03  0.000000000000000e+00  1.988660784484309e-01
 4.666666666666667e-01 -6.379365161964220e-04 -4.049698723762750e-03 -4.049698723762750e-03  0.000000000000000e+00  1.960069290839224e-01 -6.379365161964220e-04 -4.049698723762750e-03 -4.049698723762750e-03  0.000000000000000e+00  1.960069290839224e-01 -6.379365161964220e-04 -4.049698723762750e-03 -4.049698723762750e-03  0.000000000000000e+00  1.960069290839224e-01
 4.833333333333333e-01 -7.448336189214652e-04 -4.209772679587911e-03 -4.209772679587911e-03  0.000000000000000e+00  1.929727255441008e-01 -7.448336189214652e-04 -4.209772679587911e-03 -4.209772679587911e-03  0.000000000000000e+00  1.929727255441008e-01 -7.448336189214652e-04 -4.209772679587911e-03 -4.209772679587911e-03  0.000000000000000e+00  1.929727255441008e-01
 5.000000000000000e-01 -8.644385508767815e-04 -4.358307162501652e-03 -4.358307162501652e-03  0.000000000000000e+00  1.897576588744856e-01 -8.644385508767815e-04 -4.358307162501652e-03 -4.358307162501652e-03  0.000000000000000e+00  1.897576588744856e-01 -8.644385508767815e-04 -4.358307162501652e-03 -4.358307162501652e-03  0.000000000000000e+00  1.897576588744856e-01
 5.166666666666667e-01 -9.973957617864220e-04 -4.493506613736225e-03 -4.493506613736225e-03  0.000000000000000e+00  1.863559754566421e-01 -9.973957617864220e-04 -4.493506613736225e-03 -4.493506613736225e-03  0.000000000000000e+00  1.863559754566421e-01 -9.973957617864220e-04 -4.493506613736225e-03 -4.493506613736225e-03  0.000000000000000e+00  1.863559754566421e-01
 5.333333333333333e-01 -1.144219179075740e-03 -4.613504851411953e-03 -4.613504851411953e-03  0.000000000000000e+00  1.827620174905761e-01 -1.144219179075740e-03 -4.613504851411953e-03 -4.613504851411953e-03  0.000000000000000e+00  1.827620174905761e-01 -1.144219179075740e-03 -4.613504851411953e-03 -4.613504851411953e-03  0.000000000000000e+00  1.827620174905761e-01
 5.500000000000000e-01 -1.305250542173494e-03 -4.716377953557938e-03 -4.716377953557938e-03  0.000000000000000e+00  1.789702693740793e-01 -1.305250542173494e-03 -4.716377953557938e-03 -4.716377953557938e-03  0.000000000000000e+00  1.789702693740793e-01 -1.305250542173494e-03 -4.716377953557938e-03 -4.716377953557938e-03  0.000000000000000e+00  1.789702693740793e-01
 5.666666666666667e-01 -1.480612216775269e-03 -4.800162142076659e-03 -4.800162142076659e-03  0.000000000000000e+00  1.749754105745227e-01 -1.480612216775269e-03 -4.800162142076659e-03 -4.800162142076659e-03  0.000000000000000e+00  1.749754105745227e-01 -1.480612216775269e-03 -4.800162142076659e-03 -4.800162142076659e-03  0.000000000000000e+00  1.749754105745227e-01
 5.833333333333334e-01 -1.670154553379055e-03 -4.862877411375814e-03 -4.862877411375814e-03  0.000000000000000e+00  1.707723756103111e-01 -1.670154553379055e-03 -4.862877411375814e-03 -4.862877411375814e-03  0.000000000000000e+00  1.707723756103111e-01 -1.670154553379055e-03 -4.862877411375814e-03 -4.862877411375814e-03  0.000000000000000e+00  1.707723756103111e-01
 6.000000000000000e-01 -1.873398104666787e-03 -4.902557654176862e-03 -4.902557654176862e-03  0.000000000000000e+00  1.663564217690717e-01 -1.873398104666787e-03 -4.902557654176862e-03 -4.902557654176862e-03  0.000000000000000e+00  1.663564217690717e-01 -1.873398104666787e-03 -4.902557654176862e-03 -4.902557654176862e-03  0.000000000000000e+00  1.663564217690717e-01
 6.166666666666667e-01 -2.089471341710065e-03 -4.917288015738672e-03 -4.917288015738672e-03  0.000000000000000e+00  1.617232051822389e-01 -2.089471341710065e-03 -4.917288015738672e-03 -4.917288015738672e-03  0.000000000000000e+00  1.617232051822389e-01 -2.089471341710065e-03 -4.917288015738672e-03 -4.917288015738672e-03  0.000000000000000e+00  1.617232051822389e-01
 6.333333333333333e-01 -2.317044919889603e-03 -4.905250145748471e-03 -4.905250145748471e-03  0.000000000000000e+00  1.568688658437981e-01 -2.317044919889603e-03 -4.905250145748471e-03 -4.905250145748471e-03  0.000000000000000e+00  1.568688658437981e-01 -2.317044919889603e-03 -4.905250145748471e-03 -4.905250145748471e-03  0.000000000000000e+00  1.568688658437981e-01
 6.500000000000000e-01 -2.554264050204598e-03 -4.864775901570052e-03 -4.864775901570052e-03  0.000000000000000e+00  1.517901220950982e-01 -2.554264050204598e-03 -4.864775901570052e-03 -4.864775901570052e-03  0.000000000000000e+00  1.517901220950982e-01 -2.554264050204598e-03 -4.864775901570052e-03 -4.864775901570052e-03  0.000000000000000e+00  1.517901220950982e-01
 6.666666666666666e-01 -2.798681134652246e-03 -4.794409872253244e-03 -4.794409872253244e-03  0.000000000000000e+00  1.464843749853514e-01 -2.798681134652246e-03 -4.794409872253244e-03 -4.794409872253244e-03  0.000000000000000e+00  1.464843749853514e-01 -2.798681134652246e-03 -4.794409872253244e-03 -4.794409872253244e-03  0.000000000000000e+00  1.464843749853514e-01
 6.833333333333333e-01 -3.047191522961056e-03 -4.692980822233130e-03 -4.692980822233130e-03  0.000000000000000e+00  1.409498227423495e-01 -3.047191522961056e-03 -4.692980822233130e-03 -4.692980822233130e-03  0.000000000000000e+00  1.409498227423495e-01 -3.047191522961056e-03 -4.692980822233130e-03 -4.692980822233130e-03  0.000000000000000e+00  1.409498227423495e-01
 7.000000000000000e-01 -3.295976028613744e-03 -4.559681777516604e-03 -4.559681777516604e-03  0.000000000000000e+00  1.351855853286817e-01 -3.295976028613744e-03 -4.559681777516604e-03 -4.559681777516604e-03  0.000000000000000e+00  1.351855853286817e-01 -3.295976028613744e-03 -4.559681777516604e-03 -4.559681777516604e-03  0.000000000000000e+00  1.351855853286817e-01
 7.166666666666667e-01 -3.540454674889598e-03 -4.394157974448138e-03 -4.394157974448138e-03  0.000000000000000e+00  1.291918386874255e-01 -3.540454674889598e-03 -4.394157974448138e-03 -4.394157974448138e-03  0.000000000000000e+00  1.291918386874255e-01 -3.540454674889598e-03 -4.394157974448138e-03 -4.394157974448138e-03  0.000000000000000e+00  1.291918386874255e-01
 7.333333333333333e-01 -3.775256973453048e-03 -4.196601240736781e-03 -4.196601240736781e-03  0.000000000000000e+00  1.229699577614772e-01 -3.775256973453048e-03 -4.196601240736781e-03 -4.196601240736781e-03  0.000000000000000e+00  1.229699577614772e-01 -3.775256973453048e-03 -4.196601240736781e-03 -4.196601240736781e-03  0.000000000000000e+00  1.229699577614772e-01
 7.500000000000000e-01 -3.994214783671784e-03 -3.967848560805850e-03 -3.967848560805850e-03  0.000000000000000e+00  1.165226666550144e-01 -3.994214783671784e-03 -3.967848560805850e-03 -3.967848560805850e-03  0.000000000000000e+00  1.165226666550144e-01 -3.994214783671784e-03 -3.967848560805850e-03 -3.967848560805850e-03  0.000000000000000e+00  1.165226666550144e-01
 7.666666666666667e-01 -4.190384332979672e-03 -3.709481577912518e-03 -3.709481577912518e-03  0.000000000000000e+00  1.098541933321988e-01 -4.190384332979672e-03 -3.709481577912518e-03 -3.709481577912518e-03  0.000000000000000e+00  1.098541933321988e-01 -4.190384332979672e-03 -3.709481577912518e-03 -3.709481577912518e-03  0.000000000000000e+00  1.098541933321988e-01
 7.833333333333333e-01 -4.356104115769054e-03 -3.423922598070839e-03 -3.423922598070839e-03  0.000000000000000e+00  1.029704249366779e-01 -4.356104115769054e-03 -3.423922598070839e-03 -3.423922598070839e-03  0.000000000000000e+00  1.029704249366779e-01 -4.356104115769054e-03 -3.423922598070839e-03 -3.423922598070839e-03  0.000000000000000e+00  1.029704249366779e-01
 8.000000000000000e-01 -4.483094883229586e-03 -3.114521295103417e-03 -3.114521295103417e-03  0.000000000000000e+00  9.587905806082811e-02 -4.483094883229586e-03 -3.114521295103417e-03 -3.114521295103417e-03  0.000000000000000e+00  9.587905806082811e-02 -4.483094883229586e-03 -3.114521295103417e-03 -3.114521295103417e-03  0.000000000000000e+00  9.587905806082811e-02
 8.166666666666667e-01 -4.562606465519960e-03 -2.785624805109693e-03 -2.785624805109693e-03  0.000000000000000e+00  8.858973595924081e-02 -4.562606465519960e-03 -2.785624805109693e-03 -2.785624805109693e-03  0.000000000000000e+00  8.858973595924081e-02 -4.562606465519960e-03 -2.785624805109693e-03 -2.785624805109693e-03  0.000000000000000e+00  8.858973595924081e-02
 8.333333333333334e-01 -4.585613324928217e-03 -2.442622309458620e-03 -2.442622309458620e-03  0.000000000000000e+00  8.111416160822194e-02 -4.585613324928217e-03 -2.442622309458620e-03 -2.442622309458620e-03  0.000000000000000e+00  8.111416160822194e-02 -4.585613324928217e-03 -2.442622309458620e-03 -2.442622309458620e-03  0.000000000000000e+00  8.111416160822194e-02
 8.500000000000000e-01 -4.543056040083053e-03 -2.091953652115384e-03 -2.091953652115384e-03  0.000000000000000e+00  7.346617142895967e-02 -4.543056040083053e-03 -2.091953652115384e-03 -2.091953652115384e-03  0.000000000000000e+00  7.346617142895967e-02 -4.543056040083053e-03 -2.091953652115384e-03 -2.091953652115384e-03  0.000000000000000e+00  7.346617142895967e-02
 8.666666666666667e-01 -4.426118823525977e-03 -1.741070194162293e-03 -1.741070194162293e-03  0.000000000000000e+00  6.566174911158230e-02 -4.426118823525977e-03 -1.741070194162293e-03 -1.741070194162293e-03  0.000000000000000e+00  6.566174911158230e-02 -4.426118823525977e-03 -1.741070194162293e-03 -1.741070194162293e-03  0.000000000000000e+00  6.566174911158230e-02
 8.833333333333333e-01 -4.226523116994189e-03 -1.398335222108901e-03 -1.398335222108901e-03  0.000000000000000e+00  5.771895190125535e-02 -4.226523116994189e-03 -1.398335222108901e-03 -1.398335222108901e-03  0.000000000000000e+00  5.771895190125535e-02 -4.226523116994189e-03 -1.398335222108901e-03 -1.398335222108901e-03  0.000000000000000e+00  5.771895190125535e-02
 9.000000000000000e-01 -3.936803778203968e-03 -1.072851117873710e-03 -1.072851117873710e-03  0.000000000000000e+00  4.965771241174829e-02 -3.936803778203968e-03 -1.072851117873710e-03 -1.072851117873710e-03  0.000000000000000e+00  4.965771241174829e-02 -3.936803778203968e-03 -1.072851117873710e-03 -1.072851117873710e-03  0.000000000000000e+00  4.965771241174829e-02
 9.166666666666666e-01 -3.550516988492229e-03 -7.742015438392584e-04 -7.742015438392584e-04  0.000000000000000e+00  4.149946682787108e-02 -3.550516988492229e-03 -7.742015438392584e-04 -7.742015438392584e-04  0.000000000000000e+00  4.149946682787108e-02 -3.550516988492229e-03 -7.742015438392584e-04 -7.742015438392584e-04  0.000000000000000e+00  4.149946682787108e-02
 9.333333333333333e-01 -3.062307572926758e-03 -5.120994640520801e-04 -5.120994640520801e-04  0.000000000000000e+00  3.326654433871435e-02 -3.062307572926758e-03 -5.120994640520801e-04 -5.120994640520801e-04  0.000000000000000e+00  3.326654433871435e-02 -3.062307572926758e-03 -5.120994640520801e-04 -5.120994640520801e-04  0.000000000000000e+00  3.326654433871435e-02
 9.500000000000000e-01 -2.467737813824281e-03 -2.959361182381765e-04 -2.959361182381765e-04  0.000000000000000e+00  2.498123161147838e-02 -2.467737813824281e-03 -2.959361182381765e-04 -2.959361182381765e-04  0.000000000000000e+00  2.498123161147838e-02 -2.467737813824281e-03 -2.959361182381765e-04 -2.959361182381765e-04  0.000000000000000e+00  2.498123161147838e-02
 9.666666666666667e-01 -1.762749444666279e-03 -1.342318119452587e-04 -1.342318119452587e-04  0.000000000000000e+00  1.666439848661430e-02 -1.762749444666279e-03 -1.342318119452587e-04 -1.342318119452587e-04  0.000000000000000e+00  1.666439848661430e-02 -1.762749444666279e-03 -1.342318119452587e-04 -1.342318119452587e-04  0.000000000000000e+00  1.666439848661430e-02
 9.833333333333333e-01 -9.425925246356525e-04 -3.399520230178789e-05 -3.399520230178789e-05  0.000000000000000e+00  8.333534747800153e-03 -9.425925246356525e-04 -3.399520230178789e-05 -3.399520230178789e-05  0.000000000000000e+00  8.333534747800153e-03 -9.425925246356525e-04 -3.399520230178789e-05 -3.399520230178789e-05  0.000000000000000e+00  8.333534747800153e-03
 1.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00
